year,source,target
1760,George  Branner,Magdalena  Hazelton
1760,Michael  Ley,Magdalena  Hazelton
1760,Henry Adam Retter,Magdalena  Schmidt
1760,Michael  Schmidt,Magdalena  Schmidt
1760,George  Branner,Michael  Ley
1760,Henry Adam Retter,Michael  Schmidt
1761,Henry  Back,Maria Catharine Lien
1761,Nicholas  Lien,Maria Catharine Lien
1761,Henry  Back,Nicholas  Lien
1762,Peter  Dunckel,Catharina  Dunckel
1762,Peter  Dunckel,Catharina  Graff
1762,Catharina  Dunckel,Catharina  Graff
1762,Jacob  Graff,Catharina  Graff
1762,Peter  Dunckel,Jacob  Graff
1762,Catharina  Dunckel,Jacob  Graff
1763,Peter  Dunckel,Barbara  Leiby
1763,Catharina  Dunckel,Barbara  Leiby
1763,George Michael Leiby,Barbara  Leiby
1763,Peter  Dunckel,Catharina  Dunckel
1763,Peter  Dunckel,George Michael Leiby
1763,Catharina  Dunckel,George Michael Leiby
1765,Peter  Dunckel,Catharina  Dunckel
1765,Peter  Dunckel,Eva  Dunckel
1765,Catharina  Dunckel,Eva  Dunckel
1765,Michael  Heninger,Eva  Dunckel
1765,John  Reinhart,George  Leiby
1765,Magdalena  Reinhart,George  Leiby
1765,John  Reinhart,Magdalena  Reinhart
1765,Kiliaan  Dunckel,Maria Magdalene Dunckel
1765,Peter  Dunckel,Michael  Heninger
1765,Catharina  Dunckel,Michael  Heninger
1765,John  Reinhart,Wife Of George Leiby
1765,Magdalena  Reinhart,Wife Of George Leiby
1765,George  Leiby,Wife Of George Leiby
1766,Peter  Dunckel,Anna Margaret Dunckel
1766,Catharina  Dunckel,Anna Margaret Dunckel
1766,John  Dunckel,Anna Margaret Dunckel
1766,Peter  Dunckel,Catharina  Dunckel
1766,Peter  Dunckel,John  Dunckel
1766,Catharina  Dunckel,John  Dunckel
1768,Henry  Christman,Anna  Christman
1768,John Adam Faust,Anna Louisa Faust
1768,Peter  Dunckel,Anna Margaret Dunckel
1768,Catharina  Dunckel,Anna Margaret Dunckel
1768,John  Dunckel,Anna Margaret Dunckel
1768,Martin  Ebly,Barbara  Ebly
1768,Christopher  Kramer,Barbara  Leiby
1768,John Adam Faust,Barbara  West
1768,Anna Louisa Faust,Barbara  West
1768,John  West,Barbara  West
1768,Peter  Dunckel,Catharina  Dunckel
1768,Martin  Ebly,Catharina  Dunckel
1768,Barbara  Ebly,Catharina  Dunckel
1768,Peter  Dunckel,Catharina  Dunckel
1768,Peter  Dunckel,John  Dunckel
1768,Catharina  Dunckel,John  Dunckel
1768,John Adam Faust,John  West
1768,Anna Louisa Faust,John  West
1768,Martin  Ebly,Peter  Dunckel
1768,Barbara  Ebly,Peter  Dunckel
1769,Jacob  Mayer,Elizabeth  Mayer
1769,Michael  Heninger,Eva  Dunckel
1769,Jacob  Mayer,John Frederick Mayer
1769,Elizabeth  Mayer,John Frederick Mayer
1769,Jacob  Mayer,Sophia Maria Mayer
1769,Elizabeth  Mayer,Sophia Maria Mayer
1769,John Frederick Mayer,Sophia Maria Mayer
