year,source,target
1772,Hendrick Boosert,Johannes Neef
1772,Adam Sternberg,Johannes Evertse
1772,Johannes Anstes,David Lewis
1772,Daniel Service,Hendrick Dachsteder
1772,Albert Van De Wetken,Johannes Dachsteder
1772,Johan Jurry Fes,Jacob Flaunder
1772,Ephraim Wemp,Aron Brouwer
1772,Frederick Dachsteder,Hendrick Dachsteder
1772,Volkert Philipse,James Schoolcraaft
1773,Hannis Lepper,Jury Adam Dachsteder
1773,William Quackenbush,Isaac Collier
1773,Aron Smith,Johannes Veeder
1773,Abraham Roelfse,William Van Brute
1773,Joseph Prent,Jeremiah Quack
1773,Philip Service,Hannis Seever
1773,Thomas Ferguson,Frederick Service
1773,Samuel Rogers,Jonathan Romjen
1773,William Suddert,Johannes Lewis
1773,Hendrick Vrooman,Jacob Gardinier
1773,Cornelius Van Everen,Jacob Van Aalstyn
1773,Martyn Van Aalstyn,David Quack
1773,Johannes Vries,Casper Coens
1773,Thomas Plato,Abraham Davis
1773,Johannes Van Slyk,William Van De Werken
1773,Volkert Veeder,Barent Hansen
1773,Michael Herris,Jeremiah Clark
1773,Stuart Hazard,Johannes Veeder
1773,Petrus Mabee,Harmanus Peek
1773,Jeremiah Quack,Martyn Van Aalstyn
1773,Conrad Rees,Michael Warner
1773,John Wemp,Barent Wemp
1773,Gerades Moak,Johannes Regtmeyer
1773,John Davis,James Davis
1773,William Colon,Johannes Wyse
1773,Johannes Newkerk,Gerrit Newkerk
1773,Johannes Van Zyl,Joseph Prent
1773,Frederick Lewis,David Lewis
1773,Gerrit Van Brakelen,Gysbert Van Brawkley
1773,George Kirk,Johannes Veeder
1773,Conrad Mouer,Johannes Regtmeyer
1773,David Potman,Johannes Potman
1773,Jacob Van Aalstyn,William Marinus
1773,John Rosa,Daniel Smith
1773,Jury Miller,Martinus Van Slyk
1773,John Melat,Lewis Clement
1773,Frederick Fisher,Daniel DeGraaf
1773,Rich 't Hansen,Peter Hansen
1773,Harmanus Philipse,David Lewis
1773,Bolters Ergesinger,Michael Linkerfelt
1773,Gysbert Van Aalstyn,Abraham Van Aalstyn
1773,Harmanus Mabee,John Wemp
1773,Isaac Davis,Cobus Davis
1773,John Fraiser,Alexander Kerk
1773,Isaac Collier,William Quackenbush
1773,Peter Davis,Carel Marinus
1773,Adam Lewis,Anthony Van Veghten
1773,Martinus Gardinier,Philip Philipse
1773,Martinus Gardinier,Adam Gardinier
1773,Esmael Beekman,John Service
1773,Benjamin Delyn,Abraham Philipse
1773,Hendrick Seever,Hendrick Dachsteder
1773,Johannes Lewis,David Lewis
1774,Derik Potman,Crownage Kinkaid
1774,Philip Beemer,Jelles Fonda
1774,Frederick Starn,Johannes Frank
1774,James De Rosa,Jelles Fonda
1774,Abraham Van Aalstyn,Melchert Van Duisen
1774,Nicholas Dachsteder,Jacob Truax
1774,John Fonda,Douw Fonda
1774,Abraham Davis,John Rogers
1774,William Van Brute,Carel Marinus
1774,Jacob Tanner,William Lewis
1774,Hendrick Lewis,John Davis
1774,Adam Ekker,Anthony Van Veghten
1774,Adam Dachsteder,Frederick Dachsteder
1774,Adam Dachsteder,Philip George Fyles
1774,Abraham Gerritson,Arent Brouwer
1774,Johannes Ekker,Jury Potman
1774,Gerrit G. Van Brawkley,Johannes Kitts
1774,Renier Van Everen,Samuel Gardinier
1774,Harmanus Smith,Volkert Veeder
1774,Jacob Gardinier,John Fonda
1774,Roelf Van De Werken,Jacob Gardinier
1774,Hendrick Wieler,Johannes Dachsteder
1774,Cobus Cromwell,Crownage Kinkaid
1774,Gysbert Van Brawkley,Melchert Van Brawkley
1774,Conrad Crotsenberg,Nicholas Crotsenberg
1774,John Van De Werken,Jacob Gardinier
1774,Philip Schafer,Hendrick Yany
1774,Abraham Roelfse,William Mombrute
1774,Anthony Van Veghten,Jelles Fonda
1774,Frederick Miller,Martinus Van Slyk
1774,Michael Mier,Godfree Aney
1774,Hendrick Van Hoorn,Frans Van Hoorn
1774,Cornelius Van Aalstyn,Nicholas Quack
1774,Abraham Veeder,Johannes Veeder
1774,Roelf Johnson,Arent Cromwell
1774,William Van De Werken,Adam Brown
1774,Johannes Regtmeyer,Johannes Stam
1774,Johannes Regtmeyer,John Cerl
1774,Thomas Romeyn,Douw Fonda
1774,Jacob Herris,George Fyles
1774,Johannes Wert,Dorethe Schink
1774,Peter Van Aalstyn,Abraham Van Aalstyn
1744,Gideon Marlet,Jeremiah Quack
1774,Adam Bekker,Martinus Algire
1774,Richard Robinson,John Service
1774,Carel H. Van Eps,Evert Van Eps
1774,John Van Antwerp,Symon Veeder
1774,Johannes Harmen,Jacob Algire
1774,Barent Wemp,Cornelius Smith
1774,Frederick Cash,Johannes Neef
