year,source,target
1716,Johan Henrich Neukirk,Anna Maria Neukirk
1716,Peter Maurer,Anna Catharina Maurer
1716,Henrich Sixt,Christina Sixt
1716,Jacob Schneider,Anna Barbara Schneider
1716,Peter Glopp,Anna Magdalena Glopp
1716,Georg Thomas,Anna Thomas
1716,Adam Klein,Anna Catharina Klein
1716,Georg Mattheus,Maria Catharina Mattheus
1716,Henrich Fehling,Maria Kunigunda Fehling
1716,Hartman Windecker,Barbara Elisabetha Windecker
1716,Henrich Meyer,Anna Kunigunda Meyer
1716,Johan Georg Last,Anna Last
1716,Henrich Zoller,Anna Maria Zoller
1716,Johann Just Petri,Cordula Petri
1716,Veltin Kuhn,Anna Catharina Kuhn
1716,Johan Kestler,Anna Margretha Kestler
1716,Johan Peter Feeg,Anna Maria Feeg
1716,Johan Moor,Elisabetha Moor
1716,Henrich Spohn,Anna Catharina Spohn
1716,Johann Dietrich Laux,Maria Catharina Laugs
1716,Leonhard Helmer,Elisabetha Helmer
1716,Johann Ludwig Wanner,Agnes Barbara Wanner
1716,Martin Stupp,Catharina Stupp
1716,Henrich Jung,Anna Margretha Jung
1716,Henrich Jung,Anna Margretha Jung
1716,Johan Adam Starring,Anna Maria Starring
1716,Johann Martin Seibert,Anna Maria Seibert
1716,Johan Peter Kniestkerz,Elisabetha Barbara Kniestkerz
1716,Johann Fridrich Maul,Anna Ursula Maul
1716,Richart Wenn,Anna Wenn
1716,Johan Wulfen,Anna Margretha Wulfen
1716,Adam Spohn,Anna Maria Spohn
1716,Johan Peter Aigner,Anna Margretha Aigner
1716,Jan a Negro,Maria Catharina Zoller Negro
1716,Johan Niclaus Michel,Anna Barbara Michel
1716,Dorothea Schaster,Jerg Schaster Schaster
1716,Hieronymus Scheib,Anna Catharina Scheib
1716,Philip Muller,Anna Catharina Muller
1716,Carl Naher,Anna Constantia Naher
1716,Johan Wilhelm Simon,Anna Maria Simon
1716,Jan Vosburg,Cornelia Vosburg
1716,Johan Emerich,Anna Margretha Emerich
1716,Georg Zufeld,Anna Catharina Zufeld
1716,Georg Thater,Anna Maria Thater
1716,Johann Fridrich Coutermann,Maria Barbara Coutermann
1716,Herman Hummel,Margretha Hummel
1716,Peter Sutz,Anna Margretha Cuntz
1716,Peter Oberbach,Elisabetha Oberbach
1716,Andreas Frantz Coutermann,Sibylla Coutermann
1716,Peter Becker,Anna Elisabetha Becker
1716,Peter Gistler,Anna Lucia Gissler
1716,Bernhard Luckhard,Justina Luckhard
1716,Mattheus Schlemmer,Anna Veronica Schlemmer
1716,Hieronymus Weller,Anna Juliana Weller
1717,Veltin Frohlich,Apollonia Frohlich
1717,Albrecht Dietrich Marterstock,Elisabetha Marterstock
1717,Friedrich Merckel,Anna Barbara Merckel
1717,Philip Klumm,Veronica Klumm
1717,Herman Segendorst,Maria Catharina Segendorst
1717,Johan Leick,Maria Barbara Leick
1717,Adam Eckhard,Anna Eckhard
1717,Johan Strauss,Maria Elisabeth Strauss
1717,Johan Georg Hohn,Veronica Hohn
1717,Johan Kestler,Anna Margretha Kestler
1717,Jacob Bosshaar,Anna Catharina Bosshaar
1717,Georg Dachstetter,Anna Elisabetha Dachstetter
1717,Theobald Jung,Maria Catharina Jung
1717,Henrich Sixt,Christina Sixt
1717,Joseph Savoy,Anna Elisabetha Savoy
1717,Johan Leer,Sibylla Catharina Leer
