year,source,target
1769,Barbara  Ermentraut,Barbara  Mueller
1769,John  Ermentraut,Barbara  Mueller
1769,Jacob  Nicholaus,Barbara  Nicholaus
1769,Henry  Ermentraut,Elizabeth  Ermentraut
1769,Magdalena  Ermentraut,Elizabeth  Ermentraut
1769,George  Ermentraut,John  Ermentraut
1769,Barbara  Ermentraut,John  Ermentraut
1769,Catharina,John Peter Mueller
1769,Henry  Ermentraut,Magdalena  Ermentraut
1769,Jacob  Nicholaus,Peter  Mueller
1769,Barbara  Nicholaus,Peter  Mueller
1770,Frederick  Stoll,Christina  Pesor
1770,Wife Of Frederick Stoll,Christina  Pesor
1770,John  Clemens,Christina  Pesor
1770,Frederick  Stoll,John  Clemens
1770,Wife Of Frederick Stoll,John  Clemens
1770,Frederick  Stoll,Wife Of Frederick Stoll
1772,Jacob  Nicholaus,Anna Maria Mueller
1772,Barbara  Nicholaus,Anna Maria Mueller
1772,Peter  Mueller,Anna Maria Mueller
1772,Abraham  Ruh,Anna Maria Zeller
1772,Margriet  Ruh,Anna Maria Zeller
1772,Jacob  Nicholaus,Barbara  Nicholaus
1772,Martin  Schneider,Catharina  Lingel
1772,Maria  Schneider,Catharina  Lingel
1772,Jacob  Lingel,Catharina  Lingel
1772,Adam  Pence,Elizabeth  Argebrecht
1772,Margriet  Pence,Elizabeth  Argebrecht
1772,Martin  Schneider,Jacob  Lingel
1772,Maria  Schneider,Jacob  Lingel
1772,Catharina,Magdalena  Ermentraut
1772,Adam  Pence,Margriet  Pence
1772,Abraham  Ruh,Margriet  Ruh
1772,Martin  Schneider,Maria  Schneider
1772,Jacob  Nicholaus,Peter  Mueller
1772,Barbara  Nicholaus,Peter  Mueller
1774,Jacob  Nicholaus,Anna Elizabeth Risch
1774,Barbara  Nicholaus,Anna Elizabeth Risch
1774,Jacob  Nicholaus,Barbara  Nicholaus
1775,Henry  Mallo,Adam  Herrmann
1775,Margriet  Mallo,Adam  Herrmann
1775,Daniel  Cropp,Anna Maria Mueller
1775,Elizabeth  Cropp,Anna Maria Mueller
1775,Peter  Mueller,Anna Maria Mueller
1775,Henry  Mallo,Catharina  Malvina
1775,Margriet  Mallo,Catharina  Malvina
1775,Adam  Herrmann,Catharina  Malvina
1775,George  Schaeffer,Charles  Risch
1775,Maria Elizabeth Schaeffer,Charles  Risch
1775,Daniel  Cropp,Elizabeth  Cropp
1775,John  Beyer,Eva  Beyer
1775,Henry  Mallo,Margriet  Mallo
1775,George  Schaeffer,Maria Elizabeth Risch
1775,Maria Elizabeth Schaeffer,Maria Elizabeth Risch
1775,Charles  Risch,Maria Elizabeth Risch
1775,George  Schaeffer,Maria Elizabeth Schaeffer
1775,Daniel  Cropp,Peter  Mueller
1775,Elizabeth  Cropp,Peter  Mueller
1776,John  Manger,Anna  Manger
1776,Theobald  Schramm,Anna  Schramm
1776,Adam  Heller,Anna Barbara Heller
1776,George  Mallo,Anna Barbara Mallo
1776,David  Magert,Anna Catherine Lingel
1776,John  Hartman,Anna Catherine Lingel
1776,Susanna  Magert,Anna Catherine Lingel
1776,Christina  Hartman,Anna Catherine Lingel
1776,Paulus  Lingel,Anna Catherine Lingel
1776,Paulus  Lingel,Anna Catherine Lingel
1776,John  Ermentraut,Anna Maria Mueller
1776,Catharina  Ermentraut,Anna Maria Mueller
1776,Peter  Mueller,Anna Maria Mueller
1776,John  Risch,Anna Maria Risch
1776,Peter  Mueller,Anton  Oehler
1776,Elizabeth  Mueller,Anton  Oehler
1776,August  Preisch,Augustin  Preisch
1776,Maria  Preisch,Augustin  Preisch
1776,Martin  Finder,Barbara  Cropp
1776,Barbara  Finder,Barbara  Cropp
1776,Jacob  Cropp,Barbara  Cropp
1776,Martin  Finder,Barbara  Finder
1776,John  Heller,Barbara  Heller
1776,Elizabeth  Heller,Barbara  Heller
1776,John Adam Heller,Barbara  Heller
1776,Philip  Lingel,Barbara  Lingel
1776,George  Conrad,Catharina  Brummer
1776,Catharina  Conrad,Catharina  Brummer
1776,Peter  Brummer,Catharina  Brummer
1776,George  Conrad,Catharina  Conrad
1776,John  Ermentraut,Catharina  Ermentraut
1776,Philip  Ermentraut,Catharina  Ermentraut
1776,Eva  Ermentraut,Catharina  Ermentraut
1776,Frederick  Ermentraut,Catharina  Ermentraut
1776,Theobald  Schramm,Catharina  Koehler
1776,Anna  Schramm,Catharina  Koehler
1776,Michael  Traut,Catharina  Koehler
1776,John  Tenner,Catharina  Mueller
1776,George  Lehmann,Catharina  Mueller
1776,Christian  Geiger,Catharina  Mueller
1776,Catharina  Tenner,Catharina  Mueller
1776,Elizabeth  Lehmann,Catharina  Mueller
1776,Margriet  Geiger,Catharina  Mueller
1776,Leonard  Mueller,Catharina  Mueller
1776,Leonard  Mueller,Catharina  Mueller
1776,Peter  Mueller,Catharina  Oehler
1776,Elizabeth  Mueller,Catharina  Oehler
1776,Anton  Oehler,Catharina  Oehler
