id,name,gender
603,Jean Cazalz,male
604,Francois Gourdon,unknown
605,David Minvielle,male
606,Judith Cazals,female
607,Francoise Chentrier,unknown
608,Elie Nezereau,male
609,Rene Hett,male
610,Marie Lafond,female
611,Jean Boudinot,male
612,Marie Boudinot,female
613,Marthe Barreau,female
614,Anne Bachan,female
615,Catherine Boudinot,female
616,Susanne Madeleine Basset,female
617,Francois Gautier,unknown
618,Anne Wikes,female
619,Jean Taveau,male
620,Jean Martin,male
621,??? Bessonnet,unknown
622,Daniel Ravau,male
623,Charles Germon,male
624,Jean Abelin,male
625,Jacques You,male
626,Guillaume Picok,male
627,Jacob Bouquet,male
628,Susanne Mercier,female
629,Francoise Moine,unknown
630,Elisabeth le Breton,female
631,Susanne Neau,female
632,Anne DHariette,female
633,Debora Felden,female
634,Abija Hardin,unknown
635,Jeanne Tongrelou,female
636,Marie Pouetreau,female
637,Pierre Parcot,male
638,Francoise Gendron,unknown
639,Andre Fresneau,male
640,Marie Morin,female
641,Etienne Guerine,male
642,Henry Vanderburg,male
643,Noe Cazalet,female
644,Isaac Leturque,male
645,Francois Lucas,unknown
646,Samuel Vincent,male
647,Francoise Lambert,unknown
648,Marthe Coullon,female
649,Marthe Audart,female
650,Ester Beau,female
651,Ester Darkings,female
652,wife of Jean Calzez,unknown
653,Madeleine Bayeux,female
654,Elisabeth Mainard,female
655,Elisabeth Cortland,female
656,Jacques Bergeron,male
657,Judith Peltemps,female
658,Guillaume Brower,male
659,Jacques Flandreau,male
660,Elisabeth Beaudry,female
661,Anne Sicar,female
662,Joseph Leddel,male
663,Marianne Vincent,female
664,Anne Naudin,female
665,Daniel Masse,male
666,Ester Fourret,female
667,Louis Rou,male
668,Marie le Boyteulx,female
669,Pierre Forestier,male
670,Thomas la Roche,male
671,Bernard Hardenbrouk,male
672,Judith Chevallier,female
673,Susanne Bourdet,female
674,Elisabeth Tillou,female
675,Susanne Coutain,female
676,Judith Lamoureux,female
677,Ester le Conte,female
678,Susanne Girot,female
679,Marie Garreau,female
680,Anne Bontecou,female
681,Marie Tavaux,female
682,Marie Machet,female
683,Jeanne Martin,female
684,Marie Aneraux,female
685,Elisabeth Droilhet,female
686,Benjamin Appleby,male
687,Jeanne Pelletreau,female
688,Susanne Barberie,female
689,Marie Anne Bricou,female
690,Judith Peletant,female
691,Marie Catherine,female
692,David le Tellier,male
693,Paul Minvielle la Coze,male
694,Daniel la Moureux,male
695,Elisabeth Carre,female
696,Anne Marie Cornifleau,female
697,Blanche Hett,female
698,Francoise Parcot,unknown
699,Elisabeth Many,female
700,Renee Marie Gougeon,female
701,Anne Many,female
702,Elisabeth Gaillard,female
703,Elisabeth Ony,female
704,Judith Pelletreau,female
705,Jeane Odard,female
706,Catherine Tier,female
707,James Brown,male
708,Thomas Oakes,male
709,Madeleine Gautier,female
710,Jacques Renaudet,male
711,Madeleine Feurt,female
712,Charles Forestier,male
713,Ester Masse,female
714,Charles Crommelin,male
715,Michael Stuckey,male
716,Marie Perot,female
717,Elisabeth le Boyteulx,female
718,Marguerite Morin,female
719,Marie Moyon,female
720,Jacques Smith,male
721,Ezechiel Boigniot,male
722,Ester Forrai,female
723,Henry Mercie,male
