,canonical,original
53722,Jane  Tailor,John Teller
53723,Samuel  Groenendyck,Samuel Groenendyk
53725,Abraham  Ackerman,Abraham Akkerman
53726,Silvester  Maurice,Silvester Marias
53727,Ulrich  Brouwer,Ulrich Brouwer
53728,Arie  Deurse,Arie Toers
53730,Sibout  Acker,Sibout Ekker
53732,Joseph  Simones,Joseph Simons
53733,Jacobus  Brouwer,Jakobus Brouwer
53738,Teunis  Bogaert,Teunis Bogard
53739,Stephan Van Cortland,Stephanus Van Cortland
53742,Barent  Smith,Barend Smith
53743,Jane  Brown,John Berrian
53746,Nicholas Van Parent,Nicolaas Van Brunt
53750,William Van Deurse,Willem Van Deursen
53751,William  Bedlow,Willem Bedlow
53752,Jane Du Peyster,John de Peyster
53753,Teunis  Tibout,Teunis Tiebout
53754,Andries  Andrieszen,Andries Anderson
53755,Andries  Stockholm,Andries Stokholm
53758,Albert  Huysman,Albert Huysman
53759,Isaac  Stoutenburgh,Isaak Stoutenburgh
53763,Jellis  Mandeville,Jilles Maundevil
53764,Petrus  Hudes,Petrus Euwets
53765,Cornelius  Jacobs,Cornelis Jakobs
53768,Richard  Cay,Richard Coo
53769,Laurence  Kortrecht,Louwrens Cortregt
53770,Teunis  Bogaert,Teunis Bogert
53771,Jane  Forbes,John Forbes
53773,Isaac  Braisier,Isaac Braser
53775,Baltus Van Clock,Baltus Van Kleek
53777,Johannes  Overbagh,Johannes Overbag
53779,Jane Uyt Den Bogaert,Jan Uit den Bogert
53782,Henry  Lion,Henry Leen
53783,Johannes  Bogaert,Johannes Bogert
53786,Gerrit  Bogerdt,Gerrit Boogert
53788,Thomas  Linnenton,Thomas Linnenton
53794,Arie  Herring,Arie Haring
53798,William  Poppelsdorf,Willem Poppelsdorff
53802,Cornelius  Clopper,Cornelius Clopper
53803,Benjamin Du Milt,Benjamin de Milt
53804,Charles  Durye,Charles Durje
53805,Jacob  Torel,Jakob Drulje
53808,Abraham  Peek,Abraham Boeke
53810,Nicholas  Pit,Nicolaus Pitt
53811,Wynant Van Zandt,Wynand Van Zand
53812,Johannes Van Tessel,Johannes Van Tessel
53814,Epharim  Brasjer,Ephraim Braesjer
53815,Arie  Konig,Arie King
53817,Peter  Haer,Pieter Heyer
53819,Johannes  Beveryhoud,Johannes Beveryhoud
53835,Abraham  Lynsen,Abraham Lynssen
53837,Cornelius  Thorp,Cornelis Tharp
53839,Antoine  Flansburgh,Antony Flensburg
53840,Jane De La Metre,Jan de La Maitre
53841,Petrus  Bargne,Petrus Bargne
53842,Arien  Brinkerhof,Arien Brinckerhoff
53843,Teunis  Coevert,Teunis Coevert
53846,Nicholas  Dyckman,Nicholaas Dykman
53847,Hendrick Van Bosum,Hendrik van Bossen
53850,Jacob  Bogaert,Jacob Bogard
53851,Johannes  Bergen,Johannes Bergen
53852,Cornelius Van Der Hoef,Cornelis Vander Hoef
53853,Cornelius  Cuyler,Cornelis Kuiler
53855,Abraham  Peek,Abraham Peek
53857,Johannes Van Der Hoef,Johannes Vander Hoef
53858,Jane Uyt Den Bogaert,Jan Uitden Bogard
53864,Isaac  Carstengh,Isaak Carstang
53866,Jane De La Noy,Jan de Lanoy
53867,Hendrick  Corszen,Hendrik Kierse
53869,Johannes  Lansing,Johannes Lansingh
53870,William La Conde,Willem Ellegant
53871,Paulus  Blagge,Paulus Ploeg
53873,Gerrit  Abramze,Gerrit Abramse
53878,Tobias  Ryckman,Tobias Ryckman
53879,Isaac  Breddie,Isaac Bordo
53882,Jacobus Van Vleck,Jakobus Van Vleck
53885,Tymotheus  Tiel,Timotheus Tille
53889,Francis  Blanker,Francis Blanker
53892,Daniel  Petit,Daniel Bodet
53893,Vincent  Bodine,Vincent Bodyn
53896,Abraham  Ferdon,Abraham Fardon
53897,Frederick  Caddemus,Frederik Kadmus
53898,Abraham Van Deursen Juwet,Abraham Van Deursen jd
53903,Jane  Jeffers,John Jeffers
53904,Cornelius  Sickels,Cornelis Siggelse
53905,David Du Veer,David DeVoor
53907,Johannes  Grist,Johannes Christie
53909,Isaac  Janszen,Isaac Jansen
53911,Jacob  Stellingwerf,Jakob Stellingwerf
53912,Thomas  Linnenton,Thomas Linenton
53914,Zacharias  Sickels,Zacharias Siggelse
53920,Jane  Hardenbroek,John Hardenbroek
53922,Nicholas  Lozier,Nicolaas Lesier
53926,Peter  Otth,Pieter Whith
53928,Jane  Thew,John Whith
53929,Laurence  Romme,Louwrens Roome
53934,Thomas  Linnenton,Thomas Lininton
53935,Withhead  Cernel,Wythet Cernel
53937,Jane  Eyck,John Hickye
53940,Abraham  Montanie,Abraham Montanie
53941,Abraham Van Deurse,Abraham Van Dursen
53944,Joseph  Bogerdt,Joseph Bogert
53945,Jacob  Bosserdt,Jacob Bosart
53946,Cornelius  Roosevelt,Cornelus Rooseveld
53948,Jeremiah  Brouwer,Jeremia Brower
53951,Isaac Ver Veelen,Isaac Ver Veelen
53953,William  Couwenhoven,Willem Kounoven
53954,Ida  Day,Iede Day
53955,Robert  Ree,Robert Ray
53956,Hendericus  Cermer,Hendricus Cermer
53958,Peter  Lott,Piter Lott
53959,Hendrick  Wytman,Hendrick Wytman
53968,Jacob  Arding,Jacob Arding
53970,Johannes  Janszen,Johannes Jansse
53971,Isaac  Ferdon,Isaac Verdon
53974,Derck Uyt Den Bogaert,Dirk Uyt den Bogard
53975,James  Buvelot,James Buvelot
53976,Patrick  Jaczon,Patrik Jaczon
53977,Gabriel  Ludlow,Gabriel Lodlow
53979,Joris  Jonas,Joris Janze
53980,Daniel  Gofy,Daniel Gaaf
53981,Teunis Van Wardt,Teunis Van Woert
53982,Johannes  Rapelje,Johannes Ryppel
53984,Abraham  Acker,Abraham Ecker
53985,Lodewick  Sharp,Lodewyk Sharp
53987,Cornelius Van Cleeft,Cornelius Van Kleeft
53993,James Du Bros,James de Bruss
53994,Jane De La Noy,John de Lanoy
53996,Johannes  Bogaert,Johannes Bogerd
53997,Jane  Noordstrand,Jan Noordstrand
53999,Leendert Van Clock,Leendert Van Kleek
54000,Robert  Sickels,Robert Siggelse
54001,Hugh  Macfalser,Heuwe MacFalser
54002,Hendrick  Cooper,Hendrik Kuyper
54004,Derck  Rasmyn,Dirk Rasmyn
54006,Hendrick  Romme,Hendrikus Roome
54010,Joris  Wolsey,Joris Willes
54012,Isaac Van Hoek,Isaac Van Hoeck
54013,Andries Van Deurse,Andries Van Dursen
54015,Maritie Marttere Schenck,Martte Marttere Schenk
54017,William  Cook,Willem Kock
54018,William  Leunius,Willem Lynse
54020,Jane  Clark,John Clerk
54027,Petrus  Bussing,Petrus Bussing
54033,Philip  Bensen,Philip Bensen
54034,Isaac  Lattouch,Isaak Latouch
54036,Benjamin  Koch,Benjamin Coch
54040,William  Newberry,Willem Newberry
54041,Leendert Van Bommell,Leendert Van Bommelen
54044,Asa  Pettensen,Jesajas Pettensen
54045,Robert R Livingston,Robert R Livingston
54048,Peter Van Tessel,Pieter Van Tessel
54050,Peter Van Deurse,Pieter Van Duursen
54051,Jane Van Brown,Jan Van Buuren
54052,William  En,Willem Woena
54053,Con'S Johannes Van Leeuwaarden,Con's Johannes Van Leeuwaarden
54054,Jacobus  Meyer,Jakobus Myer
54057,Ernst  Houtschilt,Ernst Houtschilt
54059,Meyndert  Schuyler,Meindert Schuyler
54061,Peter Van Der Voort,Pieter Van der Voort
54063,Johannes  Romme,Johannes Remme
54064,Johannes  Aalstein,Johannes Aelstyn
54065,Peter  Lewis,Pieter Lesier
54066,Peter  Boutsman,Piter Boutsman
54068,Abraham  Lynsen,Abraham Lynsen
54069,Petrus  Bedlow,Petrus Bedloo
54070,William  Lowe,Willem Lee
54071,Peter  Henderickse,Piter Hendrickse
54072,Cornelius  Waldron,Cornelus Waldron
54074,Johannes  Short,Johannes Shurt
54076,Johannes  Marschalk,Johannes Marschalek
54077,Laurence Van Der Hoef,Louwerens Van der Hoef
54081,Mattheus  Feecke,Mattheus Vouck
54082,Thomas  Behanna,Tomas Behanna
54084,Volkert  Volkersse,Folckert Folckerse
54085,Philip  Minthorne,Phillip Menthorne
54086,Cloe Philipse Schuyler,Coll Philip Schuyler
54089,Abraham  Pit,Abraham Pitt
54097,Thomas  Seamour,Thomas Seymour
54098,Abraham  Jong,Abraham Jong
54099,William Du Peyster,Willem de Peyster
54100,Michael  Smith,Machiel Smith
54101,Stephan  Vers,Steven Voorhees
54103,Louis  Hardenbroek,Lewys Hardenberg
54106,Gideon  Carstengh,Gideon Kersteng
54110,Teunis  Somerendyk,Teunes Somerendyk
54112,Alexander  Pit,Alexander Bate
54114,Joseph  Gelder,Joseph Kelder
54115,Jane De La Noy,Jan De Lanoy
54118,Jane  Montanie,John Montanie
54119,Michael Du Neur,Machiel de Neur
54120,Hendrick  Romme,Hendericus Roome
54123,Johannes,Johannes Huygh
54124,William  Tailor,Willem Taylor
54125,Richard  North,Richard Noreth
54126,Peter  Konig,Piter Koning
54128,Jane  Forbes,John Forbush
54129,Abraham  Marschalk,Abraham Marschalek
54130,Teunis  Tibout,Teunes Tiebout
54134,Jane  Hardt,John Right
54135,Hendrick  Hans,Hendrick Hansen
54142,Johannes Van Alst,Johannes Van Alst
54144,James  Newberry,James Nepper
54145,Peter Praa Prevost,Pieter Pra Provoost
54146,Henry  Linde,Henry Holland
54147,Mattheus  Whyt,Mattheus Ott
54148,Johannes  Estelseen,Johannes Estelseen
54150,Anthonius  Curtenius,Anthonius Curtenius
54151,Marten  Wyckman,Martinus Wyckman
54154,Hum  Macfall,Hum Macfall
54158,Petrus  Boeckhout,Petrus Boekholt
54163,Nicholas  Dyckman,Nicholaas Dyckman
54166,Cornelius  Derhoff,Cornelis Tarph
54167,Johannes  Douw,Johannes Ott
54168,Jacobus La Noy,Jakobus Lanoy
54169,Henry  Schaff,Henry Scheive
54170,Jane  Stukey,John Stegh
54174,Jane  Braisier,John Persie
54175,Simon  Lammerse,Siman Lammerse
54176,Nicholas  Foy,Nicolaas Fie
54177,Antoine  Lomby,Antony Lam
54179,Zacharias  Openmof,Zacharia Openmof
54180,Joris  Andrieszen,Joris Anderson
54181,Johannes  Louw,Johannes Will
54183,Jane  Bandt,Jan Banta
54186,Abraham  Fencher,Abraham Fencher
54187,Jacob  Metzger,Jacob Metsger
54188,Jane  Walker,Jan Leguire
54189,Teunis  Rapelje,Teunis Rapailje
54190,Thomas  Cray,Thomas Ecker
54191,Cornelius  Clopper,Cornelis Clopper
54193,Derck Van Der Haen,Dirk Van der Haan
54194,Cornelius Van Vaughton,Cornelis Van Vegten
54196,Josaias  Viele,Jesaia Vellow
54197,Johannes  Beening,Johannes Penning
54200,Teunis  Rapelje,Teunis Rapalje
54202,Petrus  Hudes,Petrus Eeuwits
54205,Jacob  Durye,Jakob Durje
54208,Andries Van Varik,Andris Van Varik
54209,Teunis  Jacobs,Teunis Jakobs
54210,Jacobus Du Lion,Jakobus de Lanoy
54211,Michael  Louwerier,Michiel Louwrier
54212,Cornelius Van Der Hoef,Cornelis Van der Hoef
54213,Robert G Livingston,Robert G Livingston
54215,Johannes Van Wyck,Johannes Van Wyck
54217,Gerrit  Hoppe,Gerrit Hoppe
54218,Hendrick  Wytman,Hendrik Witman
54221,Derck Van Tessel,Dirk Van Tessel
54222,Teunis Du Veer,Teunis De Voor
54224,Philip Van Deurse,Phililp Van Deursen
54230,Daniel  Stillwell,Daniel Stillewill
54237,Peter  Zenger,Pieter Zinger
54239,Jacobus Van Norden,Jakobus Van Norden
54240,Hendrick Ten Eyck,Hendrik Denki
54241,Johannes  Sickels,Johannes Ziggelse
54244,Jacobus  Bogaert,Jakobus Boogert
54245,Tieleman  Cuyler,Tieleman Cuyler
54246,Johannes  Hoppe,Johannes hoppe
54247,Nicholas  Bogaert,Nicholaas Boogert
54250,Abraham Van Wyck,Abraham van Wyck
54251,Johannes  Mikkel,Johannes Mecklie
54253,Jacobus  Sarley,Jakobus Sarley
54257,Nicholas  Roosevelt,Nicolaas Roozeveld
54259,Johannes  Hybon,Johannes Bon
54261,Andries  Abrahamsse,Andries Abrahamsse
54262,Daniel  Ruyven,Daniel Raven
54267,Jane  Visscher,John Visscher
54268,Burbank  Caplin,Burbank Caplin
54269,Derck  Blinkerhoff,Dirk Brinkerhoff
54270,Jared  Sevara,Joort Sever
54272,Jane  Blancher,John Blancher
54273,Hendrick  Bros,Hendrik Brass
54276,Andries  Marselis,Andries Marselese
54278,Isaac  Huysman,Isaac Huisman
54279,Albert Van Noordstrand,Albert Van Noordstrand
54280,Jane  Bogaert,Jan Bogert
54282,Jane  Thorne,John Thrunio
54285,William Van Gorcum,Willem Van Gorcum
54287,Jane  Wit,John Ott
54288,David  Prevost,David Proovoost
54290,Hendrick  Hans,Hendrik Hansen
54291,Johannes  Elsen,Johannes Lausen
54294,Joseph Uyt Den Bogaert,Joseph Uit den Bogert
54296,Jane Uyt Den Bogaert,Jan Uyt den Bogert
54297,Jane  Lesly,John Lessley
54298,Nicholas Du Foy,Nicolaas de Voe
54300,Arie  Ryckman,Arie Ryckman
54301,Jacob  Ryckman,Jacobus Ryckman
54303,Gerrit Van Wagening,Gerrit Van Wageningen
54305,Gerardus  Duycking,Gerardus Duyckinck
54306,Hendrick  Cos,Hendrik Guyss
54312,Jacobus  Ryckman,Jakobus Ryckman
54314,Teunis  Rapelje,Teunis Rappelje
54316,Christofel  Steynmets,Christoffel Stymets
54319,William  Peek,Willem Bokee
54320,Petrus Du Meyer,Petrus de Moree
54322,Jane  Romme,Jan Roome
54323,Johannes  Persell,Johannes Persel
54324,Everardus  Brouwer,Everhardus Brouwer
54329,Johannes  Mikkel,Johannes Muckli
54331,Johannes  Persell,Johannes Persell
54333,Johannes Van Pelt,Johannes Van Pelt
54336,Peter Van Der Voort,Pieter Vander Voort
54338,Jacob  Roosevelt,Jacobus Rooseveld
54340,Barent  Adrianse,Barent Andriesse
54341,Lambert Du Ronde,Lambertus de Ronde
54342,Peter  Wessels,Petrus Lesier
54350,Meyndert Van Iveren,Myndert Van Ieveren
54356,Jacobus  Vaughton,Jakobus Vaugton
54357,Johannes  Honts,Johannes Honts
54358,Jeronimus  Aalstein,Jeronimus Aalstein
54359,Jane  Wilkes,Jan Willix
54360,Christofer  Banker,Christopher Bancker
54363,Teunis  Bergen,Teunis Bergen
54366,Peter  Teech,Pieter Teech
54367,Andrew  Manley,Andrew Manuel
54368,Abraham La Foy,Abraham Lefoy
54370,William  Shekerly,Willem Seckerley
54376,Benjamin  Steynmets,Benjamin Stymets
54377,Johannes  Durye,Johannes Dorrie
54378,Jane  Rol,John Earl
54379,Hendrick  Sickels,Hendrik Siggels
54380,Benjamin  Hagewout,Benjamin Hoggidt
54382,Isaac  Janszen,Isaac Janse
54389,Jacobus  Roosevelt,Jakobus Rossevelt
54390,Samuel  Wardt,Samuel Read
54393,Samuel  Kilman,Samuel Koolman
54394,Albert  Ringo,Elbert Hering
54396,Marten  Reyerse,Marten Ryerse
54398,Jacobus Van Dyck,Jakobus Van Dyck
54399,Albert  Amerman,Albertus Amerman
54400,Johannes  Brooks,Johannes Broeks
54401,Cornelius  Groenendyck,Cornelius Groenendyk
54404,Christofel  Elsworth,Christoffel Elswort
54407,Gerrit  Meyer,Gerrit Myer
54408,Stephan Van Cortland,Stephanus Van Cortland
54410,Jacob  Gardenier,Jacob Gardenier
54411,Franciscus  Post,Franciscus Basset
54412,Thomas  Rivers,Thomas Revers
54413,Johannes Hendrick Stille,Johannes Hendrik Staal
54414,Marten  Cooper,Marten Copper
54415,Cornelius Ten Perego,Cornelius Ten Broek
54416,Caspar  Styments,Casparus Styments
54419,Jane  Elwigh,John Leuw
54422,Barent  Sybrandt,Barent Sebrant
54423,William  Poppelsdorf,Willem Poppelsdorf
54425,Cornelius  Sickels,Cornelius Sickels
54426,Wendel  Hamm,Wandel Ham
54427,Hendrick  Raedt,Hendrik Ried
54428,Evert  Byranck,Evert Byranck
54430,Alexander  Lomby,Alexander Lamb
54431,Johannes  Durje,Johannes Durjee
54432,Hendrick  Sickels,hendrik Zickels
54434,Frederick  Altgelt,Frederik Altgelt
54435,Jane Jurrig Rorrer,Johan Jurrig Rorrer
54441,Lucas  Kernel,Lukas Carnell
54445,Thomas  Laurens,Thomas Louwrence
54446,Hendrick Van Mepel,Hendrik Van Mepele
54447,William  Carolius,William Crolius
54448,Gerrit  Lansing,Gerrit Lansing
54449,William  Henderickse,William Hendrikse
54451,Jane  Thamkins,John Thamkins
54452,Hendrick  Tenner,Hendrik Tenneur
54453,Lucas  Romme,Lukas Romme
54454,Rutger Van Parent,Rutger Van Brunt
54455,Jacob  Metscher,Jacob Metscher
54457,Adam  Vandenberg,Adam Vandenbergh
54459,Philip  Minthon,Philip Minthon
54460,Isaac  Janszen,Isak Jansen
54461,Derck Ten Eyck,Dirk Tenyk
54462,Peter  Margezin,Pieter Margesen
54465,Johannes  Candell,Johannes Kendel
54467,William  Cook,William Cock
54468,Baltus Van Vleck,Baltus Van Vleck
54469,Petrus  Pasman,Pietrus Bousman
54470,Johannes  Schemerhorn,Johannes Schermerhorn
54474,Isaac Uyt Den Bogaert,Isaak Uit den Bogard
54475,Nicholas  Hamler,Nicolaas Hamlar
54476,Henry  Braisier,Henry Braizier
54478,Zacharias  Sickels,Zacharias Zickels
54485,Andries  Lewis,Andries Lozy
54492,Jellis  Mandeville,Jelis Mandeviel
54493,Merselis  Gerbrantse,Marcelis Gerrebrands
54501,David Du Morest,David de Morest
54504,Gideon  Carstengh,Gidion Carstang
54505,Joris  Lomby,Joris Lamb
54508,Albert Der Haen,Albert ter Hune
54512,Teunis  Bogaert,Teunis Bogaart
54513,Jane  Walker,Jan Lequier
54515,William Van Varik,Guliam Van Varick
54516,Hendrick Van Winkele,Hendrik Van Winckele
54517,Bartholomeusse  Groen,Bartholomeus Krenny
54518,Benjamin  Lozier,Benjamin Lozier
54521,Albert  Westervelt,Albert Westerveld
54524,Lambert  Lewis,Lambert Lozy
54527,Peter  Hendrik,Pieter Hendrik
54529,Abraham Van Dyck,Abraham Van Dyck
54534,Alexander  Poulus,Alexander Beels
54538,Gerardus William Beekman,Gerardus William Beekman
54541,Cornelius Van Den Berger,Cornelius Vanden Berg
54542,Jane Herris Negro,Jan Herres a Negro
54544,Abraham  Homp,Abraham Hemp
54545,Johannes  Planck,Johannis Blank
54546,Frederick  Lozier,Fredrik Lassher
54547,Albert  Tibout,Albartus Tiebout
54549,Abner  Brouwer,Abner Brouwer
54551,Robert R Livingston,Robbert R Livingston
54554,Evert  Bussing,Evert Bussing
54557,James  Tavou,James de Vie
54558,Cornelius Van Der Hoef,Cornelius Van der Hoef
54561,Thomas  Ferdon,Thomas Fardon
54562,Richard  Yeads,Richard Evets
54565,Antoine  Shekerly,Anthony Shackerley
54566,Hendericus  Romme,Hendricus Roome
54567,Teunis  Tjouw,Teunis Tjouw
54568,Peter  Narbury,Pieter Narbury
54571,Hendrick  Cermer,Hendrikus Cermer
54573,Jacob  Romme,Jakob Roome
54574,Johannes  Brooks,Johannes Brooks
54575,Jacob  Ackerman,Jacobus Akkerman
54577,William  Parent,William Bryent
54578,Jacobus  Bogaert,Jakobus Bogert
54579,Cornelius  Romme,Cornelius Roome
54581,Simon  Snyder,Simon Snyder
54582,Philip  Malsbach,Philip Malsbach
54583,Cornelius  Thorp,Cornelius Thorp
54585,Henry  Braisier,Henry Brasier
54586,Adrian  Banker,Adriaan Bancker
54588,Jane  Tiel,John Dayle
54589,Teunis Van Tessel,Teunis Van Tessel
54590,Peter  Freer,Pieter Freuer
54591,Hendrick  Brevoort,Hendrikus Brevoort
54592,Samuel Van Cortland,Samuel Van Cortland
54594,Isaac  Calyow,Isaac Cool
54595,Bernard  Coens,Bernard Gans
54597,Johannes De La Metre,Johannes de Lametere
54598,Jacobus  Bogaert,Jakobus Bogart
54600,Aegidius  Wonderlich,Aegidius Wonderlich
54605,Jane Van Wardt,Jan Van Weert
54615,Hendrick  Stryker,Hendrik Stryker
54616,Christian  Stouver,Christiaan Stover
54618,Ahasuerus  Draeck,Asuerus Turk
54621,Nicholas  Cermer,Nicholaas Cermer
54623,Groot Van Vers,Coert Van Voorhees
54624,Joost Van Nys,Joost Van Nuys
54627,Peter Van Clock,Pieter Van Kleek
54629,Wiert  Bandt,Wierdt Banta
54631,Jane  Eyck,John Hickie
54633,Barent  Coens,Barent Gans
54634,William  Couwenhoven,Willem Couwenhoven
54636,Jane  Andrieszen,John Anderson
54641,Benjamin Van Deurse,Benjamin Van Deursen
54642,Thomas  Ferdon,Thomas Fardon
54643,Nicholas  Skilman,Nicholaas Skilman
54644,Adrian  Adrianse,Adriaan Adriaanse
54646,Isaac  Somerendyk,Isaac Somerendyck
54648,Arres  Remsz,Aris Remse
54649,Nicholas  Livingston,Nicolaas Livingston
54651,Johannes  Suppinger,Johannes Suppinger
54652,Jane  Bandt,John Bennet
54654,Conrad  Tonjens,Coenraad Tonjens
54656,Johannes  Ryckman,Johannis Rykman
54657,Benjamin  Konig,Benjamin Koning
54660,Petrus  Perego,Petrus Brokaa
54661,Gysbert Uyt Den Bogaert,Gysbert Wit den Bogaart
54662,William  Corcelius,William Corcelius
54663,Jacobus  Cargill,Jakobus Cargill
54664,Johannes  Abramze,Johannis Abramse
54665,William  Leunius,William Lynze
54666,Isaac De La Metre,Isaac de Lametere
54667,Jurrie  Meyer,Jurrie Meyer
54669,Lucas Van Roist,Lucas Van Raust
54671,Peter  Shekerly,Pieter Sekkerly
54673,Bartholomeusse  Kernel,Bartholomeus Crennel
54675,Jane  Rapelje,Jan Rapalje
54677,Annatie  Nagle,Antony Ecclay
54678,Jacobus Van Antwerpen,Jakobus Van Antwerpen
54682,Cornelius  Draeck,Cornelius Turck
54683,Jane Pieterse A Groot,Johan Pieter Corte
54686,Cornelius Van Dyck,Cornelius Van Dyck
54688,Jacob  Arding,Jakob Arding
54689,Cornelius Van Der Hoef,Cornelius van der Hoeve
54690,Alexander  Bates,Alexander Beets
54691,Henry  Braisier,Henry Breezier
54692,Jane  Tiel,John Dayly
54694,Johannes  Edsal,Johannes Wetzell
54697,Daniel  Vouter,Daniel Feutter
54700,Joseph  Lynsen,Joseph Lynsen
54701,William  Andrieszen,William Anderson
54705,Michael Van Der Voort,Michel Van der Voort
54708,Peter  Gerbrantse,Pieter Gerrebrands
54709,Hans  Hans,Hans Hanse
54710,Michael  Berger,Michiel Berge
54711,Henry  Snet,Henry Snot
54714,Johannes  Belloy,Johannis Poel
54716,Mattheus Van Aalstein,Mattheus Van Aalstein
54717,Cornelius Van Kolf,Cornelius Van Cleef
54718,Jacob Du Vos,Jakob de Voci
54719,Benjamin  Lozier,Benjamin Losier
54724,Harmen  Knikkerbakker,Harmen Knikkebakker
54725,Jane  Boeckhout,Jan Boekhout
54728,Johannes  Durye,Johannes Durje
54730,Tobias Van Zandt,Tobias Van Zandt
54734,Henry  Braisier,Henry Brasjer
54736,Daniel  Stillwell,Daniel Stillwil
54737,Jacob  Corvo,Jakob Graef
54738,William  Elsworth,William Elswort
54739,William  Bros,William Peers
54746,Carel Du Beauvois,Carel de Bevoois
54748,Frederick  Lozier,Fredrik Lessher
54750,Teunis  Somerendyk,Teunis Somerendyck
54751,Jacob  Rous,Jakob Harsse
54752,William Du Peyster,William de Peyster
54756,Simon  Lamberts,Simon Lambertse
54761,Teunis  Somerendyk,Teunis Somerendyk
54762,Arend  Konig,Arent Koning
54763,Paulus Van Der Peek,Paulus Van der Beek
54764,Johannes  Wyckman,Johannis Wyckman
54766,Abraham  Pit,Abraham Pett
54767,Petrus  Butler,Petrus Botler
54779,Johannes  Rapelje,Johannes Rappelje
54780,Thomas  Helhake,Thomas Hallek
54781,Jane  Prie,Jan Barree
54782,Abraham  Croisson,Abraham Kiersen
54783,Johannes Jugren Wardt,Johannes Jugren Wert
54785,Zacharias  Sickels,Zacharias Zikkels
54792,Abraham  Schmidt,Abraham Smit
54795,Daniel La Ree,Daniel Le Roy
54798,Jurgen  Bates,Jurgen Peets
54803,Maria  Hey,Maria
54804,Jacob  Groen,Jakob Garen
54805,Thomas  Somerendyk,Thomas Somerendyk
54806,Hans Jurgen Rororiem,Hans Jurgen Rororiem
54807,Johannes  Montanje,Johannes Montanje
54812,Samuel  Laurens,Samuel Lauwrence
54815,Jane  Sammon,Jan Simon
54816,Isaac  Ferdon,Isaac Fardon
54817,Johannes  Romme,Johannes Remmy
54819,Joseph  Belloy,Joseph Bely
54820,David  Molenaar,David Moolenaar
54822,Johannes  North,Johannes Narreth
54824,Cornelius Clopper Raedt,Cornelius Clopper 3rd
54828,Joost Du Beauvois,Joost de Bevoys
54836,Hendericus  Livingston,Hendricus Livingston
54840,Petrus  Byvank,Petrus Byvank
54841,Nicholas  Breddie,Nicholaas Bayard
54845,Ulrich  Scheunining,Ulrich Scheunining
54846,Johannes  Miller,Johannes Hamler
54849,Jane  Lewis,Jan Louis
54855,Johannes  Harsing,Johannis Harsin
54856,Abraham  Schenck,Abraham Schenk
54857,Johannes Du Morest,Johannes de Mareest
54858,Isaac  Stoutenburgh,Isaac Stoutenburg
54868,Jacob  Steynmets,Jakob Stymets
54870,Peter  Marselis,Pieter Marcelisse
54871,Laurence Van Der Hoeven,Louwrens Van der Hoeven
54874,Gysbert Uyt Den Bogaert,Gysbert Uyt den Bogaart
54877,Frederick  Schever,Fredrik Schever
54879,Jacob Van Norden,Jakob Van Norden
54883,Robert  Wit,Robbert Ido
54884,Johannes  Emmet,Johannes Emmet
54886,Elias  Adrianse,Elias Andriessen
54889,Adam  Goodberlat,Adam Goetberlet
54891,David  Maurice,David Maris
54893,Andries  Marselis,Andries Marcelisse
54894,Catharina Brass Juwet,Catharina Brass jd
54903,Jacobus  Kierstede,Jakobus Kierstede
54904,Hendrick  Remsen,Hendrik Remsen
54907,Teunis Van Dalsen,Teunis Van Dalsen
54909,Derck  Secks,Dirk Zex
54911,Nicholas  Bekker,Nicholaas Bikker
54912,Stephan  Carmeek,Steven Carmeek
54914,Jane Georg Snyder,Johan Georg Snyder
54916,Isaac  Colet,Isaac Goelet
54917,Jacobus  Brestede,Jakobus Breestede
54918,Lucas  Romme,Lukas Roome
54919,Lucas  Peek,Lukas Peek
54920,Francis  Wessels,Francois Wessels
54922,Cornelius  Planck,Cornelis Blank
54923,Daniel Van Winkele,Daniel Van Winkele
54924,Johannes Uyt Den Bogaert,Johannes uit den Bogaart
54928,Johannes  Hoek,Johannes Hikky
54931,Gerrit  Rapelje,Gerrit Rappelje
54932,Beekman Van Brown,Beekman Van Buuren
54933,Frederick  Miller,Fredrik Muller
54935,Joris  Elsworth,Joris Elswort
54936,Charles  Hardenbroek,Charles Hardenberg
54938,William Du Peyster,William de Peyster
54940,Hendrick  Jakob,Hendrik Jakob
54941,Hendrick  Jacobs,Hendrik Jakobs
54947,Isaac  Ryckman,Isaac Ryckman
54952,Adrian Van Der Swan,Adrianus van der Swan
54955,Jacob  Kemper,Jakob Kemper
54956,Michael  Hoffman,Michiel Hofman
54957,Father,father
54959,Paulus  Planck,Paulus Blanck
54964,Arend  Abramze,Arnout Abramse
54968,Isaac  Hemend,Isaac Hammond
54970,Philip  Brensen,Philip Brensen
54972,Lucas  Lozier,Lukas Lesier
54973,William  Elsworth,William Elswort
54976,Meyndert Van Iveren,Meyndert Van Yveren
54978,Thomas Du La Montagne,Thomas de Lamontanje
54979,Andries  Kipp,Andries Kip
54982,Richard Van Dyck,Richard Van Dyck
54985,Marcus Van Bommell,Marcus Van Bommel
54987,Jane  Persell,Jan Peersel
54991,Jane  Truman,John Turman
54997,Wynant Van Zandt,Wynant Van Zandt
55000,Antoine  Shekerly,Anthony Seckerley
55002,Hendrick  Romme,Hendrik Roome
55004,Richard  Anderzon,Richard Anderson
55005,Johannes  Meets,Johannes Mitze
