id,name,gender,race
551,Johann Orendorff,male,white
552,Jacob  Schmidt,male,white
553,Christoph Burkhart,male,white
554,Gerthrute  Burgart,unknown,white
555,Johannes Lahr Jr,male,white
556,Simon Scherman,male,white
557,Greta  Scherman,female,white
558,Peter Hetrich,male,white
559,Elizabeth  Ochsenreiter,female,white
560,Bennert Emrich,unknown,white
561,Bennert  Emmerich,unknown,white
562,Hann  Hetterich,unknown,white
563,Philip  Dhill,male,white
564,Nicholas  Rebock,male,white
565,Anna Maria Thomase,female,white
566,Friederich Rausch,male,white
567,Catharina  Austerly,female,white
568,1798,unknown,white
569,William Heim,male,white
570,Michael  Henninger,male,white
571,Philip Borrell,male,white
572,Johannes Conrad Haupt,male,white
573,Maria Magdalena Haupt,female,white
574,Johannes Philipse Borell,male,white
575,Nicolaus  Schneider,male,white
576,Peter Schmitt,male,white
577,Maria Elizabeth Hetterich Child,female,white
578,Johannes Hebler,male,white
579,Catharina  Hebler,female,white
580,Caspar  Hebler,male,white
581,Georg Kehler,male,white
582,Catharina  Kohler,female,white
583,Jacob Traub,male,white
584,Christina  Traub,female,white
585,Gottfried  Thomase,male,white
586,John Philip Haupt,male,white
587,Paulus Bien,male,white
588,Peter  Bortner,male,white
589,George Tolp,male,white
590,Elizabeth  Tolp,female,white
591,Johannes Georg Brosius,male,white
592,Christian Kohl,male,white
593,Andreas Jr Geist,male,white
594,Anna Maria Borell,female,white
595,Barbara Son Haupt,female,white
596,Daniel  Rothermel,male,white
597,Adam Hederich,male,white
598,Maria Margaret Heim,female,white
599,Susannah  Kohler,female,white
600,Dorothea  Reitz,female,white
601,Peter  Stein,male,white
602,Anna Maria Koppenheffer,female,white
603,Catharina  Kohl,female,white
604,Peter  Harter,male,white
605,Bien  154,male,white
606,Elizabeth  Reitz,female,white
607,Adam  Hetterich,male,white
608,Conrath  Haupt,unknown,white
609,Christina  Schneider,female,white
610,Jacob  Bauman,male,white
611,Nicol  Schneider,female,white
612,1799,unknown,white
613,Jacob Schmidt,male,white
614,Jacob Hederich,male,white
615,Johannes Wagner,male,white
616,Jacob Reininger,male,white
617,Johannes Strohschneider,male,white
618,Strohschneider  154,unknown,white
619,Philip  Borell,male,white
620,Johannes Kehler,male,white
621,Susannah  Hebler,female,white
622,[Noname]  Dunkelberger,unknown,white
623,Peter  Kolb,male,white
624,Johannes Schaffer,male,white
625,Greth Son Schaefer,female,white
626,Andreas Sr Geist,male,white
627,Maria Christina Schneider,female,white
628,Anna Margaret Wagener,female,white
629,Michael  Wagener,male,white
630,Michael  Wagner,male,white
631,Georg Delb,male,white
632,Jacob  Schneider,male,white
633,Adam  Harter,male,white
634,Jacob Thomas,male,white
635,Margriet Elizabeth Scherman,female,white
636,Benedick  Schollenberger,unknown,white
637,Jacob Reinard,male,white
638,Elizabeth  Reinard,female,white
639,Johannes  Bossler,male,white
640,[Noname]  Schmidt,unknown,white
641,Peter Klock,male,white
642,Christian  Thomase,male,white
643,Christoph Roth,male,white
644,Christian  Leitner,male,white
645,Christian Thomas,male,white
646,Maria Elizabeth Thomase,female,white
647,Christian Furster,male,white
648,Christoph Berkhaus,male,white
649,Gertrud  154,female,white
650,Furster  154,unknown,white
651,Peter Hederich,male,white
652,Elizabeth  Ried,female,white
653,Leonhard Emerich,male,white
654,Lehnhart Kerstetter,unknown,white
655,Elizabeth  Klock,female,white
656,Michael  Truckemiller,male,white
657,Catharina  Thomase,female,white
658,Henrich  Miniams,male,white
659,Eva  Roth,female,white
660,[Noname]  Roth,unknown,white
661,Daniel  Maurer,male,white
662,Roth  154,unknown,white
663,1800,unknown,white
664,Johannes Derr,male,white
665,Matlehna  Derr,unknown,white
666,Eva Maria Roth,female,white
667,Philip Borrel,male,white
668,Michael Kederman,male,white
669,Catharina  Kederman,female,white
670,Christoph Hebler,male,white
671,Catharina Son Hebler,female,white
672,DOFFY (?):  Baniel,unknown,white
673,Maria  Barbara,female,white
674,Johannes Orendorff,male,white
675,Elizabeth  Orendorff,female,white
676,Johannes $ wife Rieth,male,white
677,Solomon  Roth,male,white
678,Michael Broun,male,white
679,Catharina  Sherry,female,white
680,Christian Kobel,male,white
681,Johannes Haas,male,white
682,Son  Hase,male,white
683,Henrich  Hoppe,male,white
684,Catharina  Henssell,female,white
685,Jacob Esterlein,male,white
686,Esterlein  154,unknown,white
687,Johannes Koppenhaffer,male,white
688,Johannes  Geist,male,white
689,Nicolaus Hetterich,male,white
690,Johannes Hepler,male,white
691,Hepler  154,unknown,white
692,Adam Heim,male,white
693,Margriet Son Heim,female,white
694,Henrich  Dhill,male,white
695,George Kehler,male,white
696,George  Heim,male,white
697,Christina  Hetterich,female,white
698,Georg Furster,male,white
699,Georg Miller,male,white
700,Schmidt  154,unknown,white
701,Michael Wagner,male,white
702,Wagner  154,male,white
703,Jacob  Wagener,male,white
704,Philip Diehl,male,white
705,Jacob Philip,male,white
706,Valentyn  Truckemiller,male,white
707,1801,unknown,white
708,Leonhardt Kaufman,male,white
709,Stephan  Borell,male,white
710,Michael Paul,male,white
711,Christian Rieth,male,white
712,Paulus  154,male,white
713,Jacob Leitner,male,white
714,Anna  Leitner,female,white
715,Nicolaus Hetrich,male,white
716,Hetrich  154,unknown,white
717,Georg Schmidt,male,white
718,Daniel Toffy,male,white
719,Maria Barbara Toffy,female,white
720,Jacob  Reitz,male,white
721,Conrath Bopp,unknown,white
722,Maria Magdalena Bopp,female,white
723,Christian  Schlegel,male,white
724,Peter Magher,male,white
725,Maria  154,female,white
726,Michael  Druckenmiller,male,white
727,Christoph Burchaus,male,white
728,Johannes Stehr,male,white
729,Thomas  154,male,white
730,Jacob  Derck,male,white
731,Michael Kaderman,male,white
732,Jacob Billman,male,white
733,Magdalena  Billman,female,white
734,Johann Derr,male,white
735,Magdalena  Derr,female,white
736,Burchaus  154,unknown,white
737,Andries  Geist,male,white
738,Henrich Haupt,male,white
739,Haupt  154,unknown,white
740,Leonhardt Emrich,male,white
741,Emrich  154,unknown,white
742,Georg  Erdman,male,white
743,Daniel Maurer,male,white
744,Regina  Wagener,female,white
745,Johann Stalman,male,white
746,Neli Lena Stalman,female,white
747,Christian Furst,male,white
748,Susannah  Schmidt,female,white
749,Nicolaus &b wife Brosius,male,white
750,Leonhart Kerstetter,male,white
751,Johannes  Wagener,male,white
752,Sally  Roth,female,white
753,William  Roth,male,white
754,Christian  Forster,male,white
755,Maria Elizabeth Son Traub,female,white
756,Peter  Hebler,male,white
757,Conrad Schreckengast,male,white
758,Andries  Erdman,male,white
759,Jacob Hendricks,male,white
760,1802,unknown,white
761,Susannah  Kerstetter,female,white
762,Henrich Troutman,male,white
763,Regina  Troutman,female,white
764,Johann Wagner,male,white
765,Jacob Schneider,male,white
766,Magdalena  Schneider,female,white
767,Johannes Nicolaus Bely,male,white
768,Susannah  Paul,female,white
769,Michael Druckenmiller,male,white
770,Margriet  Heim,female,white
771,Johannes  Dhill,male,white
772,Nicolaus Hetrick,male,white
773,Maria  Hettrick,female,white
774,Maria Elizabeth Henssell,female,white
775,Jacob  Minniam,male,white
776,Johannes Georg Dunckelberger,male,white
777,Klock  154,unknown,white
778,Jacob  Klock,male,white
779,Jacob Philips,male,white
780,Johannes Jacob Ochsenreiter,male,white
781,Christopher  Dunkelberger,male,white
782,Johannas Maurer,unknown,white
783,Maurer  154,unknown,white
784,Andreas Erdman,male,white
785,Regina  Erdman,female,white
786,Petrus Hetterich,male,white
787,Maria Elizabeth Gerhard,female,white
788,Johannes Wahry,male,white
789,Susannah  Wahry,female,white
790,Daniel Dopfi,male,white
791,Maria Barbara Dopfi,female,white
792,Philip  Rauschkolb,male,white
793,Peter  Brosius,male,white
794,Georg  Campbell,male,white
795,Barbara  Druckenmiller,female,white
796,Valentyn  Druckenmiller,male,white
797,1803,unknown,white
798,(?) Weische,unknown,white
799,Catharina  Weische,female,white
800,Benjamin Eister,male,white
801,Maria Elizabeth Miller,female,white
802,Leonard  Forster,male,white
803,Johannes Knerr,male,white
804,Catharina  Knerr,female,white
805,John  Dormoyer,male,white
806,Margriet  Koppenheffer,female,white
807,Barbara  Eister,female,white
808,Michael  Ochsenreiter,male,white
809,Son  Brosius,male,white
810,Jacob  Thomase,male,white
811,Mathias Herder,male,white
812,Susannah Sophia Heim,female,white
813,Johannes Eisenhart,male,white
814,Maria  Eisenhart,female,white
815,Michael  Paul,male,white
816,Adam Ochlinger,male,white
817,Maria  Ochlinger,female,white
818,Catharina Child Kederman,female,white
819,Leonard  Brosius,male,white
820,Johannes Peter,male,white
821,Margriet Eva Peter,female,white
822,Georg  Ohlinger,male,white
823,1804,unknown,white
824,Peter Brosius,male,white
825,Philip Rauschkolb,male,white
826,Maria  Rauschkolb,female,white
827,Nicolaus Hederich,male,white
828,Anna Maria Hetterich,female,white
829,Johann Knarr,male,white
830,Andreas Harter,male,white
831,Georg Schweinhart,male,white
832,Johannes Kohler,male,white
833,<Aria Elizabeth Brosius,unknown,white
834,Javob Grow,unknown,white
835,Abraham Wenzel,male,white
836,Andreas Geist,male,white
837,Catharina  Grow,female,white
838,Barbara  Schweinhart,female,white
839,Johannes Georg Dunkelberger,male,white
840,Catharina  Forster,female,white
841,Johannes  Orendorff,male,white
842,Andries  Schmidt,male,white
843,Catharina Elizabeth Wenzel,female,white
844,William  Schlegel,male,white
845,Henrich Stein,male,white
846,Rosina  Stein,female,white
847,Michael Katerman,male,white
848,Anna Maria Harter,female,white
849,Samuel  Bauman,male,white
850,Katarina  Kederman,female,white
851,Frederick  Rausch,male,white
852,Johannes Rieth,male,white
853,Daniel  Ressler,male,white
854,Michael Reitz Jr,male,white
855,1805,unknown,white
856,Michael Braun,male,white
857,Anna Margaret Hebler,female,white
858,Johannes Nicholas Brosius,male,white
859,Philip Hetterich,male,white
860,Maria Elizabeth Schmidt,female,white
861,Cath  Hetterich,female,white
862,Daniel Hoch,male,white
863,Margriet  Hoch,female,white
864,Michael Jr Roth,male,white
865,Maria  Roth,female,white
866,Michael Ochsenreiter,male,white
867,Mathias Harter,male,white
868,Catharina  Ochsenreiter,female,white
869,Georg Muller,male,white
870,Johannes Adam Rebock,male,white
