id,name,gender
435,Jan Alberts Terhunen,male
436,Annatie Roelofs Schenk,unknown
437,Dirk Jans Woertman,male
438,Jacobus Hegeman,male
439,Anneke Barends,female
440,Elizabeth Brouwer,female
441,Andries Adriansz Onderdonk,male
442,Maria van der Vliet,female
443,Nicholas Rutgers van Brunt,male
444,Helena Cortelyou,female
445,Engelbert Lott,male
446,Cornelia Lanoy,female
447,Jan van der Vliet,male
448,Geertie Verkerk,unknown
449,Jan Tunisz van Duykhuys,male
450,Jan Cornelisz Bonger,male
451,Johannes Michielsz,male
452,Neeltje Harmans,female
453,Stintie Gerritz Dorland,unknown
454,Jacobus van de Water,male
455,Engeltie Jurianse,unknown
456,Jacob Brouwer,male
457,Annetje Bogardus,unknown
458,Sitie Sophia Brouwers,unknown
459,Jan Elson,male
460,Hendrick van der Vliet,male
461,Wouter Brunoos,male
462,Neeltje Herberts,female
463,Margriet Bleuw,mostly_female
464,Albert Hendriksz,male
465,Geertie Kroegers,unknown
466,Rutger Brunoos,male
467,Cornelius van der Wyk,male
468,Gerrit Stoffelse,mostly_male
469,John De Metzelaer,male
470,Maria De Metzelaer,female
471,Christoffel Probasco,unknown
472,Gerrit Dorland,mostly_male
473,Cornelia De Bevoise,female
474,Adrian La Forge,male
475,Hendrick Jorisz Brinkerhof,male
476,Klaasje Cornelis Boomgart,female
477,Gisbrecht Tice van Pelt,unknown
478,Dirk Jansz Amerman,male
479,Aeltie Van Der Beek,unknown
480,Sara Jeates,female
481,Maria Bocke,female
482,Barent Barends,unknown
483,Catharina van Markken,female
484,Hendrick Tice van Pelt,male
485,Catryntie De Bevoise,unknown
486,Antoine Teunis van Pelt,male
487,Femeke Willemsz,unknown
488,Lammert Jansen,male
489,Feytie Barends,unknown
490,Johannes Holsaert,male
491,Johanna Havens,female
492,Laurens Haff,male
493,Cuniertie Peters,unknown
494,Artie Stevens,mostly_male
495,Jacob Cowenhoven,male
496,Anna Roemers,female
497,Gerrit Courten,mostly_male
498,Anneke Jansen,female
499,Peter Hafter,male
500,Anna Willamsen,female
501,Anneke Jurianse,female
502,Annatie Fedders,unknown
503,Andries Onderdonck,male
504,Gerrit Alberts,mostly_male
505,Anna Nevius,female
506,Hendrick Jansen Cammega,male
507,Anna Maria Verveele,female
508,Albert Alberts Terhunen,male
509,Janneke Jurianse,female
510,Anneke Mynders,female
511,Jacomin Teunis van Pelt,unknown
512,Peter Janse Van de Venter,male
513,Mayke Cristiaen vande Venter,female
514,Cryn Jansen van Meteren,unknown
515,Neeltje Jansen Cleef,female
516,Denys Teunisz,male
517,Joost De Bane,male
518,Elizabeth Drabbe,female
519,Pouwel Paulusz,unknown
520,Elsie Jurianse,female
521,Daniel De Rapalie,male
522,Sara Clock,female
523,Eva Jansen,female
524,Jacques Cortelyou,male
525,Maritie Hendriksen Smack,unknown
526,Jacobus Janse Van de Venter,male
527,Emmetie Barends,unknown
528,Jan Leuck,male
529,Peter Janse van Tellel,male
530,Mayke Willemsz,female
531,Engeltie Laurens,unknown
532,Isaac Goldens,male
533,Peter Franciscus,male
534,Susanna Day,female
535,Isaac Hegeman,male
536,Maritie Schenck,unknown
537,Anneke Peters,female
538,Cornelius Barends van Wyk,male
539,Cornelius Cortelyou,male
540,Neeltje Volkers,female
541,Hester Cartoys,female
542,Aard Lanen,male
543,Neeltje van Tuyl,female
