,canonical,original
2709,Elizabeth  Kuder,Elisabeth Kuder
2719,Maria  Schnabel,Maria Schnabel
2723,Elizabeth  Boyer,Elisabeth Bauer
2726,Elizabeth  Heimbach,Elisabeth Heimbach
2727,Barbara  Herb,Barbara Herb
2728,Catharina  Stein,Catharina Stein
2729,Catharina  Strohecker,Catharina Strohecker
2731,Lydia  Reiner,Lydia Reiner
2732,Catharina  Bensinger,Catharina Bensinger
2737,Elizabeth  Haas,Eliasbeth Haas
2741,Elizabeth  Wehry,Elisabeth Wehry
2743,Hannah  Boyer,Hanna Boyer
2744,Elizabeth  Hepler,Elisabeth Hepler
2745,Sara  Masser,Sarah Masser
2746,Elizabeth  Henneleiter,Elisabeth Henneleiter
2748,Elizabeth  Beisel,Elisabetha Beisel
2749,Catharina  Gottschalck,Catharina Gottschalck
2753,Magdalena  Schmidt,Magdalena Schmidt
2754,Elizabeth  Fassler,Elisabetha Fassler
2757,Catharina  Henrich,Catharina Henrich
2758,Maria  Kramer,Maria Kramer
2759,Maria  Bibighaus,Maria Bibighaus
2762,Lydia  Wehry,Lydia Wehry
2767,Elizabeth  Schanckweiler,Elisabeth Schanckweiler
2770,Maria  Laadtman,Maria Laadtman
2771,Elizabeth  Klock,Elisabetha Klock
2773,Esther  Hornberger,Esther Hornberger
2775,Anna Maria Lohrman,Anna Maria Lohrman
2778,Susanna  Ochs,Susanna Ochs
2783,Sara  Mossner,Sarah Mossner
2786,Anna  Paul,Anna Paul
2787,Catharina  Bechtel,Catharina Bechtel
2788,Magdalena  Hersch,Magdalena Hersch
2790,Lydia  Kuder,Lydia Kuder
2792,Sophia  Mertz,Sophia Merts
2793,Lea  Rehmer,Lea Rehmer
2794,Maria  Dirk,Maria Dirck
2796,Salome  Delumbi,Salome Delumbi
2801,Magdalena  Boyer,Magdalena Boyer
2805,Elizabeth  Schaffer,Elisabeth Schaffer
2808,Anna  Haupt,Anna Haupt
2811,Catharina  Geiss,Catharina Geiss
2822,Catharina  Klinger,Catharina Klinger
2828,Elizabeth  Weyerman,Elisabeth Weyerman
2829,Elizabeth  Miller,Elisabeth Miller
2831,Catharina  Fetter,Catharina Fetter
2836,Catharina  Henninger,Catharine Henninger
2841,Maria  Derr,Maria Yoder
2846,Wife Of Nicholaus Brosius,wife of Nicholas Brosius
2848,Salome  Geist,Salome Geist
2850,Lea  Heil,Lea Hill
2853,Elizabeth  Bossert,Elisabetha Bossert
2856,Lydia  Kramer,Lydia Kramer
2857,Barbara  Straub,Barbara Straub
2859,Dorothea  Derr,Dorothea Derr
2861,Rebecca  Kurtz,Rebecca Kurtz
2863,Bill  Strasser,Polly Strasser
2865,Catharina  Paul,Catharine Paul
2866,Lydia  Mertz,Lydia Mertz
2867,Magdalena  Schwartz,Magdalena Schwartz
2869,Elizabeth  Schlabig,Elisbath Schlabig
2874,Anna Maria Zimmerman,Anna Maria Zimmerman
2875,Sara  Wehry,Sarah Wehry
2877,Elizabeth  Zerfing,Elisabetha Zerfing
2882,Catharina  Dirk,Catharina Dirck
2885,Bill  Lohrman,Polly Loerman
2887,Anna Maria Kramer,Anna Maria Kramer
2889,Sara  Diehl,Sarah Diehl
2890,Elizabeth  Zerfing,Elisabeth Zerfing
2891,Rebecca  Zimmerman,Rebecca Zimmerman
2892,Catharina  Kohler,Catharina Kohler
2896,Sara  Holzschuh,Sarah Holzschuh
2898,Elizabeth  Hedrich,Elisabetha Hedrich
2905,Margriet  Masser,Margaretha Masser
2906,Maria Elizabeth Dirk,Maria Elisabeth Dirck
2908,Elizabeth  Haas,Elisabetha Haas
2910,Maria Margaretha Zerbe,Maria Margaretha Zerbe
2912,Elizabeth  Ziegenfuss,Elisabeth Ziegenfuss
2929,Catharina  Paul,Catharina Paul
2933,Magdalena  Rehmer,Magdalena Rehmer
2935,Dorothea,Dorothea
2936,Barbara  Optagrove,Barbara Optagrove
2944,Magdalena  Wessels,Magdalena Wetzel
2945,Barbara  Brosius,Barbara Brosius
2947,Hannah  Wehry,Hanna Wehry
2948,Rebecca  Kutzner,Rebecca Kutzner
2955,Christina  Kohler,Christina Kohler
2959,Elizabeth  Fassler,Elisabeth Fassler
2960,Rachel  Maurer,Rachel Maurer
2969,Maria  Raaser,Maria Raaser
2970,Lydia Elizabeth Klock,Lydia Elisabeth Klock
2972,Gertraut  Hepler,Gertrude Hepler
2976,Maria  Haas,Maria Hess
2980,Barbara  Lahr,Barbara Lahr
2981,Dinah  Grow,Dina Grow
2983,Wife Of Catharina Schleich,wife of Catharina Schleich
2987,Esther  Mattern,Esther Mattern
2988,Maria Magdalena Zimmerman,Maria Magdalena Zimmerman
2996,Lydia  Herring,Lydia Hering
3004,Judith  Scheib,Judith Scheib
3006,Elizabeth  Reiss,Elisabeth Reiss
3007,Catharina  Bossert,Catharina Bossert
3014,Peggy  Zimmerman,Peggy Zimmerman
3015,Sara  Derr,Sarah Derr
3019,Magdalena  Dunckelberger,Magdalena Dunkelberger
3023,Margriet  Weitzel,Margaret Weitzel
3024,Maria Magdalena Otto,Maria Magdalena Otto
3025,Hannah  Paul,Hannah Paul
3027,Bill  Masser,Polly Masser
3029,Catharina  Fuss,Catharina Fuss
3031,Rebecca  Kutz,Rebecca Kutz
3032,Catharina  Hornberger,Catharina Hornberger
3055,Christina  Brosius,Christine Brosius
3057,Margriet  Weickel,Margaretha Weickel
3068,Maria  Zimmerman,Maria Zimmerman
3069,Maria  Haupt,Maria Haupt
3070,Catharina  Schmidt,Catharina Schmidt
3076,Maria  Rehmer,Maria Remer
3079,Sara  Reiner,Sarah Reiner
3082,Maria  Wolfgang,Maria Wolfgang
3083,Judith  Klock,Judith Klock
3099,Elizabeth  Sherry,Elisabeth Sherry
3104,Sara  Scholleberger,Sarah Scholleberger
3108,Elizabeth  Neuschwencker,Elisabeth Neuschwencker
3115,Susanna  Dirk,Susanna Dirck
3116,Eva  Schneider,Eva Schneider
3119,Magdalena  Heim,Magdalena Heim
3120,Lydia  Dunckelberger,Lydia Dunkelberger
3122,Catharina Schaffer Knerr,Catharina Schaffer Knerr
3124,Catharina  Schmelzer,Catharina Schmelzer
3131,Maria  Traub,Maria Draub
3134,Bill  Eisenhart,Polly Eisenhart
3137,Elizabeth  Hartline,Elisabeth Hartline
3140,Catharina  Zerfing,Catharina Zerfing
3142,Rebecca  Reiner,Rebecca Reiner
3143,Lea  Kramer,Lea Kramer
3153,Catharina  Wessels,Catharina Wetzel
3154,Lydia  Hepler,Lydia Hepler
3156,Judith  Zerfing,Judith Zerfing
3161,Peggy  Wolfgang,Peggy Wolfgang
3162,Elizabeth  Fenstermacher,Elisabeth Fenstermacher
3169,Margriet  Weidel,Margaretha Weidel
3174,Magdalena  Beisel,Magdalena Beisel
3175,Elizabeth  Haupt,Elisabeth Haupt
3176,Theresa  Lofler,Theresa Lofler
3177,Maria Anna Alspach,Maria Anna Alspach
3185,Catharina  Kutz,Catharina Kutz
3195,Catharina  Billman,Catharina Billman
3199,Anna Maria Rehbock,Anna Maria Rehbock
3203,Sara  Wolfgang,Sarah Wolfgang
3206,Rebecca  Klock,Rebecca Klock
3212,Susanna  Reiner,Susanna Renner
3214,Peggy  Weidel,Peggy Weidel
3227,Lea  Mattern,Lea Mattern
3228,Hannah  Hepler,Hanna Hepler
3230,Peggy  Reiner,Peggy Reiner
3231,Eva  Schminck,Eva Schminck
3236,Sara  Engel,Sarah Engel
3237,Charlotte  Grow,Charlotte Grow
3238,Elizabeth  Rehbock,Elisabeth Rehbock
3244,Maria  Gottschalck,Maria Gottschalck
3246,Elizabeth  Obenhause,Elisabeth Obenhause
3248,Elizabeth  Oxenreiter,Elisabeth Oxenreiter
3249,Catharina  Klinger,Catharine Klinger
3250,Eva  Haag,Eva Haag
3251,Susanna  Wessels,Susanna Wetzel
3257,Catharina Christina Masser,Catharina Christina Masser
3266,Rosina  Erdman,Rosine Erdman
3268,Maria  Hornberger,Maria Hornberger
3269,Magdalena  Grow,Magdalena Grow
3273,Catharina  Zerfing,Catharine Zerfing
3274,Hannah  Hepler,Hannah Hepler
3276,Rachel  Herb,Rachel Herb
3279,Lea  Klock,Lea Klock
3288,Anna  Hepler,Anna Hepler
3292,Maria  Hartline,Maria Hartline
3293,Eva  Schminck,Eva Schmink
3297,Christina  Dunckelberger,Christine Dunkelberger
3298,Sara  Billman,Sarah Billman
3304,Catharina Christina Masser,Catharine Christina Masser
3305,Elizabeth  Herb,Elisabeth Herb
3309,Maria  Haas,Maria Haas
3311,Elizabeth  Ried,Elisabeth Ried
3312,Elizabeth  Obenhauser,Elisabeth Obenhauser
3324,Elizabeth  Krauter,Elisabeth Krauter
3326,Lydia  Brosius,Lydia Brosius
3331,Bill  Geist,Polly Geist
3337,Maria  Heim,Maria Heim
3338,Apollonia  Newgart,Appolonia Newgart
3342,Catharina  Haas,Catharine Haas
3345,Elizabeth  Scheily,Elisabeth Scheily
3347,Sally  Herter,Sally Howerter
3353,Susanna  Brosius,Susanna Brosius
3354,Sara  Hornberger,Sarah Hornberger
3357,Magdalena  Swinehart,Magdalena Swinehart
3364,Rachel  Dunckelberger,Rachel Dunkelberger
3365,Sara  Adam,Sarah Adam
3366,Rebecca  Wolfgang,Rebecca Wolfgang
3368,Peggy  Weickel,Peggy Weickel
3370,Lydia  Paul,Lydia Paul
3374,Magdalena  Grow,Magdalene Grow
3384,Catharina  Derr,Catharine Yoder
3387,Bridget  Delong,Bridget Delong
3388,Lydia  Wagener,Lydia Wagner
3393,Elizabeth  Hammel,Elisabeth Hammel
3403,Margriet  Schnabel,Margaretha Schnabel
3404,Esther  Wolfgang,Esther Wolfgang
3409,Lydia  Kessler,Lydia Kessler
3410,Maria  Lupold,Maria Lupold
3411,Catharina  Bensinger,Catharine Bensinger
3412,Harriette  Haas,Harriette Haas
3415,Sara  Schlabig,Sarah Schlabig
3416,Elizabeth  Malick,Elisabeth Malick
3417,Elias  Mattern,Elise Mattern
3419,Barbara  Wolfgang,Barbara Wolfgang
3420,Catharina  Hartline,Catharina Hartline
3421,Margriet  Wolfgang,Margaretha Wolfgang
3423,Sara,Sarah
3425,Bill  Schminck,Polly Schmink
3427,Esther  Lenckert,Esther Lenckert
3431,Apollonia  Newgart,Appolonia Neugart
3434,Catharina  Dunckelberger,Catharine Dunkelberger
3436,Rebecca  Schnabel,Rebecca Schnabel
3442,Elizabeth  Schanckweiler,Elisbaeth Schanckweiler
3444,Catharina  Neuman,Catharine Neuman
3452,Rebecca  Weickel,Rebecca Weickel
3460,Maria  Hanneberger,Maria Hanneberger
3466,Catharina  Gottschalck,Catharina Gottschalk
3470,Rachel  Fedderolf,Rachel Fedderolf
3474,Henrietta  Haas,Henriette Haas
3480,Esther  Lenker,Esther Lenker
3484,Bill  Maurer,Polly Maurer
3489,Harriette  Haas,Herriette Haas
3501,Christina  Henry,Christine Henry
3504,Bill  Schadel,Polly Schadel
3505,Bill  Herb,Polly Herb
3506,Apollonia,Appolonia
3507,Harriette  Schmidt,Harriett Schmidt
3516,Bill  Heim,Polly Heim
3523,Rebecca  Schneider,Rebecca Schneider
3525,Matilda  Kieffer,Matilda Kieffer
3526,Elizabeth  Ressler,Elisabeth Ressler
3529,Sara  Seiler,Sarah Seiler
3531,Carolina  Eister,Carolina Eister
3534,Regina  Wessels,Regina Wetzel
3536,Esther  Heilner,Esther Heilner
3537,Apollonia  Beisel,Appolonia Beisel
3540,Susanna  Conrad,Susanna Conrad
3542,Catharina  Beisel,Catharine Beisel
3545,Matilda  Kieffer,Matilda Keiffer
3547,Catharina  Schlabig,Catharine Schlabig
3548,Sara  Mattern,Sarah Mattern
3550,Esther  Lenckert,Esther Lenkert
3555,Carolina  Eister,Caroline Eister
3558,Catharina  Herb,Catharine Herb
3559,Judith  Schlabig,Judith Schlabig
3560,Harriette  Klock,Harriet Klock
3567,Maria  Reiner,Maria Reiner
3579,Maria Margaretha Reiner,Maria Margaretha Reiner
3580,Maria  Diehl,Maria Diehl
3581,Harriette  Klock,Harriette Klock
3582,Hannah  Wagener,Hannah Wagner
3584,Sara  Diepler,Sarah Diepler
3587,Hannah  Schneider,Hannah Schneider
3589,Wife Of John Schlabig,wife of John Schlabig
3591,Elizabeth  Yoder,Elisabeth Yoder
3592,Wife Of William Herb,wife of William Herb
3593,Wife Of Gideon Schneider,wife of Gideon Schneider
3594,Wife Of Anthony Mattern,wife of Nathan Mattern
3595,Maria  Conrad,Maria Conrad
3596,Matilda  Wolfgang,Matilda Wolfgang
3597,Wife Of Anthony Magher,wife of Nathan Mayer
3598,Wife Of Peter Lenckert,wife of Peter Lenkert
3599,Wife Of Daniel Dunckelberger,wife of Daniel Dunkelberger
3600,Wife Of Simon Schneider,wife of Simon Schneider
3601,Wife Of John Wessels,wife of John Wetzel
3602,Wife Of Isaac Kieffer,wife of Isaac Kieffer
3603,Wife Of Samuel Diehl,wife of Samuel Diehl
3604,Wife Of Irvin Boyer,wife of Irvin Boyer
3606,Sara  Neuschwender,Sarah Neuschwender
3607,Lydia  Schneider,Lydia Schneider
3608,Catharina  Reiner,Catharine Reiner
3609,Lea  Wessels,Lea Wetzel
3610,Rena  Wessels,Rena Wetzel
3611,Anna  Schanckweiler,Anna Schanckweiler
3613,Elmia  Schwinkey,Elmia Schwinkey
3614,Emia  Herter,Emia Howerter
3615,Magdalena  Wessels,Magdalene Wetzel
3616,Catharina  Wessels,Catharine Wetzel
3617,Carolina  Reiner,Caroline Reiner
3619,Catharina  Schreffler,Catharine Schreffler
3624,Maria  Wessels,Mary Wetzel
3625,Lucetta  Christ,Lucetta Christ
3626,Catharina  Schreffler,Catharine Shreffler
3627,Hannah  Maurer,Hannah Maurer
3628,Catharina  Geiss,Catharine Geis
3634,George Henrich Reitz,George Henrich Reitz
3639,Max  Hein,Max Hahn
3640,George  Reitz,George Reitz
3645,John  Herter,Johan Herter
3646,John  Schaffer,Johan Schaffer
3647,John Adam Schaffer,Johan Adam Schafer
3649,Carl Henrich Kaufman,Carl Henrich Kaufman
3650,Henrich  Baumgardner,Henrich Baumgartner
3654,George Henrich Kaufman,George Henrich Kaufman
3655,Johannes  Kohlman,Johannes Kohlman
3657,John Henrich Croninger,Johan Henrich Croninger
3658,Peter  Forst,Peter Forst
3660,Esaia  Althaus,Esaia Althaus
3664,John  Kniss,John Kniss
3666,The  Grandparents,the grandparents
3669,Andrew  Hetterlin,Andrew Hetterlin
3671,Friederich  Pfeiffer,Friederich Pfeiffer
3675,Johannes  Pfeiffer,Johannes Pfeiffer
3676,Caspar  Ried,Casper Ried
3684,Henrich  Miniam,Heinrich Miniam
3685,John  Schaffer,Johan H Schaffer
3686,Andries  Daniels,Andreas Daniel
3688,Andries  Ried,Andreas Reid
3691,John Michael Croninger,Johan Michael Croninger
3696,The  Grandmother,The Grandmother
3697,The  Grandparents,The Grandparents
3700,Antoine  Borell,Anthony Borell
3701,John George Forst,Johan George Furst
3702,Henrich  Lofler,Heinrich Loffler
3708,Nicholas Jr Brosius,Nicholaus Jr Brosius
3715,Caspar  Schneider,Caspar Schneider
3717,Daniel  Schaffer,Daniel Schaffer
3718,Henrich  Kaufman,Henrich Kaufman
3720,John Georg Schaffer,Johan Georg Shaffer
3725,The  Parents,The Parents
3726,Conrad  Nickel,Conrad Nickel
3727,Andries  Ketterle,Andreas Ketterle
3728,Jacob  Croninger,Jacob Croninger
3729,Maria Margaretha Schaffer,Maria Margaretha Schaffer
3731,Elizabeth  Heim,Elisabeth Ham
3734,John Nicholaus Bopp,John Nicholaus Bopp
3738,Alexander  Klinger,Alexander Klinger
3743,Maria Margaret Ried,Maria Margaret Ried
3744,Andrew  Reitz,Andrew Reitz
3754,Henrich  Hein,Heinrich Hahn
3756,Michael  Ried,Michael Reid
3757,Johannes  Herter,Johann Herter
3761,Johannes  Herter,Johann E Herter
3762,Leonard  Reitz,Leonard Reitz
3763,Philip  Gerhard,Philip Gerhard
3764,Susanna  Pfeiffer,Susanna Pfeiffer
3766,Johannes  Bingeman,Johann Bingeman
3768,John George Klinger,John George Klinger
3769,Conrad  Forster,Conrad Forster
3777,John Adam Hedrich,John Adam Hedrich
3781,Hans George Brosius,Hans George Brosius
3782,Christian  Kobel,Christian Gobel
3784,Hans George Pfeiffer,Hans George Pfeiffer
3789,Johannes George Pfeiffer,Johann George Pfeiffer
3791,George Leonard Reitz,George Leonard Reitz
3792,Peter  Forst,Peter Furst
3796,Johannes  Schweinhard,Johann Schweinhardt
3798,Andries  Emmerich,Andreas Emrich
3799,Mathia  Heim,Mathia Heim
3801,Gerit  Oxenreiter,Gerit Oxenreiter
3802,Johannes  Ladschar,Johannes Ladschar
3807,Lan  Mannecken,Lan Mannecken
3810,[Noname]  Rauschkolb,[noname] Rauschkolb
3814,Johannes Jr Michael Schaffer,Johann Jr Michael Schaffer
3815,Marten  Kerstetter,Martin Kerstetter
3816,Friederich  Dunckelberger,Friederich Dunkelberger
3820,Jacob  Brosius,Jacob Brosius
3822,Johannes Nicholaus Schneider,Johann Nicholaus Schneider
3824,Johannes Philipse Haupt,Johann Philip Haupt
3827,Julian  Hedrich,Juliana Hedrich
3830,[Noname]  Brosius,[noname] Brosius
3837,Maria Elizabeth Forst,Maria Elisabetha Forst
3838,Eva Maria Thomase,Eva Maria Thomas
3842,Philip  Dunckelberger,Philip Dunkelberger
3843,Andries  Schaffer,Andreas Schaffer
3845,Johannes Michael Schaffer,Johann Michael Schaffer
3854,Magdalena  Wolf,Magdalena Wolf
3855,Anna Maria Herter,Anna Maria Rader
3856,Adam  Brosius,Adam Brosius
3857,John Wilhelm Heim,John Wilhelm Heim
3863,John  Bingeman,John Bingeman
3869,Henrich  Steiner,Henrich Steiner
3872,Peter  Paul,Peter Bely
3875,Eva Maria Ried,Eva Maria Ried
3877,Samuel  Ried,Samuel Ritt
3879,Solomon  Ried,Solomon Ried
3882,Catharina  Klock,Catharine Klock
3888,Bernard  Kerstetter,Bernard Kerstetter
3890,Peter  Rehbock,Peter Rehbock
3892,Susanna  Rauschkolb,Susanna Rauschkolb
3894,Friederich  Kleyn,Friederich Klein
3895,Henrich  Diehl,Henrich Diehl
3898,Samuel  Dresher,Samuel Dresher
3904,George  Cump,George Cump
3906,Christina  Thomase,Christina Thomas
3915,Jacob Nicholaus Rehbock,Jacob Nicholaus Rehbock
3917,Johannes Jr Lahr,Johannes Jr Lahr
3921,Eva  Leiter,Eva Leiter
3926,Johannes Philipse Roth,Johann Philip Rith
3928,Peter  Roth,Peter Rith
3932,Caspar  Hepler,Casper Hepler
3938,Peter  Bortner,Peter Portner
3941,Johannes Philipse Borell,Johann Philip Borrel
3944,John George Brosius,John George Brosius
3946,Henrich  Latscha,Heinrich Latscha
3954,John  Ried,John Ried
3955,Michael  Henninger,Michael Henninger
3959,Peter  Stein,Peter Stein
3963,Barbara  Doffy,Barbara Duff
3964,Jacob  Reitz,Jacob Reitz
3966,Adam  Herter,Adam Howerter
3967,Christian  Leitener,Christian Leightner
3970,Michael  Druckenmiller,Michael Truckenmiller
3973,Johannes  Ried,Johann Reid
3976,Peter  Kolb,Peter Kolb
3982,Samuel  Dresher,Samuel Drescher
3986,Maria Elizabeth Reitz,Maria Elisabeth Reitz
3989,Benedick  Schollenberger,Benedick Schollenberger
3990,Maria  Thomase,Maria Thomas
3992,William  Roth,William Roth
3993,Johannes  Bossler,Johannes Bossler
3996,Anna Elizabeth Roth,Anna Elisabeth Rieth
4000,Henrich  Hopp,Henrich Hop
4001,Adam  Schleich,Adam Schliech
4004,Johannes  Geist,Johannes Geist
4005,Valentyn  Druckenmiller,Valentine Druckenmiller
4011,Solomon  Roth,Solomon Rieth
4012,Catharina  Drendels,Catharina Drendels
4015,Peter  Paul,Peter Boly
4016,Catharina  Drendels,Catharina Trendels
4017,Maria  Wetzler,Maria Wetzler
4033,Catharina  Erdman,Catharina Erdman
4036,Stephan  Borell,Stephen Borell
4046,Stephan  Carl,Stephen Gorll
4047,Jacob  Dirk,Jacob Dirk
4050,Christian  Schlagel,Christian Schlagel
4055,Catharina  Schleicher,Catharina Schleicher
4056,Peter  Paul,Peter Belly
4059,Andries  Erdmand,Andreas Erdmand
4064,Johannes Jacob Oxenreiter,Johann Jacob Oxenreiter
4070,George  Campbell,George Kembel
4073,Philip  Hedrich,Philip Hedrich
4078,Christian  Leibner,Christian Leibner
4079,Johannes  Weidel,Johannes Diehl
4084,Margriet  Pelilison,Margaretha Pelilison
4085,Michael  Oxenreiter,Michael Oxenreiter
4090,Leonard  Brosius,Leonard Brosius
4094,Andries  Schmidt,Andreas Schmidt
4095,George  Oehlinger,George Oehlinger
4098,Andries  Renninger,Andreas Renninger
4099,Daniel  Schlagel,Daniel Schlegel
4100,Leonard  Forster,Leonard Forster
4102,Daniel  Ressler,Daniel Resler
4103,Michael Jr Reitz,Michael Jr Reitz
4109,Wilhelm  Schegel,Wilhelm Schegel
4111,Frederick  Rausch,Frederick Raush
4112,Samuel  Bauman,Samuel Bauman
4116,George  Dietrich,George Dietrich
4122,Louisa  Wagener,Louisa Wagner
4123,Henrich  Steiner,Heinrich Steiner
4124,Peter  Metzger,Peter Metzger
4127,Johannes  Keim,Johannes Keim
4131,Samuel  Roth,Samuel Roth
4133,Johannes Kiehl Alone,Johannes Kiehl alone
4136,Johannes Heim Alone,Johannes Heim alone
4138,George  Forst,George Furst
4147,Jacob  Dressler,Jacob Dressler
4174,Peter  Carl,Peter Carel
4188,Nicholas  Rehbock,Nicholaus Rebuck
4194,Gertraut  Wehry,Gertraut Wehry
4196,John Adam Herter,John Adam Howerter
4197,George  Carl,George Carel
4201,Jacob  Beisel,Jacob Beissel
4203,John  Kleyn,John Klein
4205,John  Schleich,John Schleich
4212,Henrich  Schucker,Henrich Schucker
4222,George  Scheily,George Shelly
4233,Daniel  Boyer,Daniel Bauer
4239,Michael  Burgart,Michael Berkert
4244,Johannes  Reiner,Johannes Reiner
4250,George  Schleich,George Schleich
4259,Catharina  Heberling,Catharina Heberling
4261,Hannah  Wolfgang,Hanna Wolfgang
4265,Jacob  Bischler,Jacob Bischler
4267,Valentyn  Schaffer,Valentine Schaffer
4274,John Nicholaus Rehbock,Johan Nicholaus Rebuck
4276,Wilhelm  Haas,Wilhelm Haas
4279,Elizabeth  Henbager,Elisabeth Henbager
4284,Hannah  Dirk,Hanna Dirck
4289,Henrich  Latzschahr,Henrich Latzschahr
4292,Esaias  Geiss,Isaias Geiss
4316,Nicholas  Rehmer,Nicholaus Ramer
4318,Peter  Scheily,Peter Scheily
4321,Johannes  Henninger,Johannes Henninger
4336,Jacob  Magher,Jacob Meyer
4342,Hans Nicholaus Rehbock,Hans Nicholaus Rehbock
4343,Hans Nicholaus Rehbock,Hans Nicholaus Rehbuck
4344,George Adam Klinger,George Adam Klinger
4358,Heirich  Hepler,Heirich Hepler
4360,George  Hornberger,George Hornberger
4362,Daniel  Kramer,Daniel Kramer
4371,Johannes  Paul,Johannes Paul
4380,Anna Maria Hepler,Anna Maria Hepler
4382,John  Eisenhart,John Eisenhart
4385,Johannes Jr Hepler,Johann Jr Hepler
4390,Friederich  Kohler,Friederich Kehler
4395,Henrich  Borell,Henrich Beyerly
4401,George  Tolb,George Delp
4403,Charles  Wagener,Charles Wagner
4411,Philip  Haffa,Philip Haffa
4421,Peter  Schlagel,Peter Schlagel
4426,David  Billman,David Billman
4428,M  Dirk,M Dirck
4429,J  Braun,J Braun
4434,Wilhelm  Bolig,Wilhelm Bolig
4437,Valentyn  Kuder,Valentine Kuder
4440,Johannes  Henninger,Johann Henninger
4442,John  Hinnereider,John Hinnereider
4448,Daniel  Schlabig,Daniel Schlabig
4453,Michael  Braun,Michael Brown
4454,Johannes  Paul,Johann Paul
4456,Johannes  Sterling,Johannes Sterling
4460,Barbara  Zimmerman,Barbara Zimmerman
4462,Jacob  Bechtel,Jacob Bechtel
4467,Johannes  Stehr,Johann Stehr
4472,Michael  Dirk,Michael Derk
4484,Maria  Klock,Maria Klock
4494,Simon  Schermer,Simon Schermer
4504,Carolus  Wagener,Carolus Wagner
4508,Jacob  Schlabig,Jacob Schlabig
4511,Johannes  Dirk,Johann Dirk
4514,Elizabeth  Zerbe,Elisabeth Zerbe
4524,Johannes  Geiss,Johannes Geis
4536,Sebastian  Zimmmerman,Sebastian Zimmmerman
4540,Friederich  Kohler,Friedrich Kehler
4558,Johannes  Zimmerman,Johann Zimmerman
4565,Philip  Kerstetter,Philip Kerstetter
4569,Peter  Schlagel,Peter Schlegel
4573,Johannes  Beckle,Johann Beckle
4580,Johannes  Kuper,Johannes Kuper
4588,Henrich  Sherry,Heinrich Sherry
4590,Johannes  Kirchstader,Johann Kirchstader
4600,Elizabeth  Paul,Elisabetha Paul
4607,Goeorge  Kerstetter,Goeorge Kerstetter
4620,Conrad  Hartline,Conrad Hartline
4627,Isaac  Strhecker,Isaac Strhecker
4630,George  Scheily,George Scheiley
4634,Wilhelm  Bensinger,Wilhelm Bensinger
4642,Daniel  Hornberger,Daniel Hornberger
4643,Judith  Herb,Judith Herb
4656,Rosina Haas Mattern,Rosina Haas Mattern
4661,Johannes  Magher,Johannes Meyer
4665,Johannes  Weidel,Johann Diehl
4671,Peter Jr Klock,Peter Jr Klock
4672,Jacob  Defrehn,Jacob Defrehn
4673,Johannes  Zerbe,Johann Zerbe
4679,George  Magher,George Meyer
4685,Johannes  Dunckelberger,Johann Dunckleberger
4688,Johannes  Fassler,Johannes Fassler
4698,Carl  Wagener,Carl Wagner
4700,Daniel  Fedderolf,Daniel Fedderolf
4710,Carl  Schanckweiler,Carl Schanckweiler
4712,David  Hert,David Hert
4717,Johannes  Beisel,Johann Beisel
4728,John  Tolb,John Delp
4733,Jacob Jr Klock,Jacob Jr Klock
4737,George  Schuurman,George Sherman
4738,David  Hert,David Herd
4739,Peter Sr Klock,Peter Sr Klock
4741,Jacob  Gensinger,Jacob Gensinger
4745,Susanna  Paul,Susanna Paul
4754,Samuel  Smith,Samuel Smith
4755,George  Traub,George Traub
4756,Esaias  Fetter,Isaias Fetter
4758,Johannes  Eisenhart,Jonas Eisenhart
4763,Philip  Kerstetter,Philip Kersteter
4775,Engelhard  Fassler,Engelhard Fassler
4785,Jacob  Niederauer,Jacob Niederauer
4792,Jacob Sr Reiner,Jacob Sr Reiner
4793,John  Yager,John Yager
4799,Jacob  Weidel,Jacob Weidel
4808,Antoine  Stein,Anthony Stein
4816,Jacob  Weidel,Jacob Diehl
4817,Peter Jr Klock,Peter Jr Klock
4829,Solomon  Laudenschlager,Solomon Laudenschlager
4833,Jacob  Leiter,Jacob Leiter
4835,John Sr Klock,John Sr Klock
4841,Peter R Klock,Peter R Klock
4849,Johannes  Braun,Johann Brown
4851,Elizabeth  Paul,Elisabeth Paul
4866,Johannes  Hartline,Johann Hartline
4869,Henrich  Zerfas,Henrich Zerfas
4873,Peter  Weickel,Peter Weickel
4878,Johannes  Ochs,Johannes Ochs
4884,Dewald  Zimmerman,Dewald Zimmerman
4890,Michael  Neuschwender,Michael Neuschwender
4892,John  Tolb,John Delb
4894,Margriet  Weidel,Margaretha Diehl
4896,Johannes  Schmidt,Johann Schmidt
4905,Catharina  Peter,Catharine Petter
4909,David  Stein,David Stein
4919,Peter  Wolfgang,Peter Wolfgang
4927,Johannes  Fassler,Johann Fassler
4929,Johannes  Yager,Johann Yager
4937,Johannes  Masser,Johannes Masser
4940,Elizabeth  Machner,Elisabeth Machner
4945,Samuel  Neuschwencker,Samuel Neuschwencker
4948,Solomon  Falk,Solomon Falk
4962,Wilhelm  Herb,Wilhelm Herb
4972,David  Klock,David Klock
4980,George  Zerbe,George Zerbe
4981,Johannes  Ressler,Jonas Ressler
4985,Johannes Jr Derr,Johannes Jr Derr
4993,Rebecca  Niederauer,Rebecca Niederauer
4994,Johannes Heim Alone,Johann Mollin
