,canonical,original
3983,Dirk Van Vechten,Dirk van Vegten
3985,Andries Franz Konterman,Andries France Konterman
3986,Arie  Oosterwout,Arie Oosterhout
3993,Jacob  Ysselsteen,Jacobus Eyselsteyn
4004,Benjamin  Ekerly,Benjamin Ekerly
4006,Jane Joost Snyder,John Joost Snyder
4008,Simon Van Wadeningen,Simon Van Wadeningen
4010,Benjamin Smedes Jr,Benjamin Smedes jr
4011,Jeremiah  Beecq,Jeremiah Pik
4014,Laterus  Thorn,Laterus Thorn
4017,Benjamin Van Wagening,Benjamin van Wageningen
4019,Mattheus Van Keuren,Mattheus van Keuren
4020,Cornelius Du Wit,Cornelius de Wit
4021,Johannes  Valk,Johannes Valk
4023,Jane Van Tysen,Jan van Deusen
4025,William Van Vleet,William van Vliet
4027,Benjamin  Alger,Benjamin Algar
4028,Johannes  Oosterwout,Johannes Oosterhout
4034,Gisbert  Livenstond,Gisbert Livenstond
4036,Jurian  Rooenpag,Jurian Rooenpag
4037,Gerard  Lasse,Gerard Luwes
4039,Francis  Kool,Francois Kool
4043,Dirk  Kom,Dirk Kom
4046,William  Toevel,William Toevel
4049,Johannes Hendrick Schoenmaker,Johannes Hendrick Schoonmaker
4052,Christian  Berger,Christian Berg
4053,Jurian Jacob Sorenberg,Jurian Jacob Sorenberg
4054,Thomas  Keeter,Thomas Keeter
4055,Tobias  Horenbeeck,Tobias Hoornbeek
4057,Stephan  Swaart,Stephan Swart
4059,Cornelius Du Puy,Cornelius de Bois
4062,Isaac Van Aken,Ysaak van Aaken
4064,Christofel  Wamboom,Christofel Wambome
4065,Hugo Freer Jr,Hugo Frere jr
4066,Cornelius Du Puy,Cornelius du Bois
4067,Cornelius Van Keuren,Cornelius van Keuren
4069,Augustinus  Keeter,Augustinus Keeter
4076,Johannes  Hooghtaelingh,Johannes Hoogteeling
4083,Jacob Du Lameetere,Jacobus de Lameeter
4085,Johannes  Verree,Johannes Weever
4087,William  Frere,William Freer
4090,Teunis Van Steenberg,Teunis van Steenbergen
4097,Petrus  Vielen,Petrus Vielen
4100,Jane Wels Jr,Jan Wels jr
4104,Nicholas  Bogardus,Nicholas Bogardus
4105,Hendrick Hendrick Schoenmaker,Hendrick Hendrick Schoonmaker
4108,Gisbert  Lievingstond,Gisbert Lievengstond
4109,Andries  Konterman,Andries Conterman
4111,Martin  Post,Martin Post
4113,Antoine Van Buntschoten,Antoine Van Buntschoten
4114,William  Burhans,William Borhans
4115,Robert  Betthy,Robert Betthy
4120,Joseph Du Bois,Joseph du Bois
4128,Petrus  Terwilligen,Petrus Terwilligen
4130,Teunis  Mot,Teunis Middag
4131,Emmanuel  Terwilligen,Emmanuel Terwilligen
4132,Jane Van Aken,Jan Van Aaken
4136,Abraham  Post,Abraham Post
4137,Gisbert  Paelingh,Gisbert Peling
4142,Samuel  Knoet,Samuel Nyt
4144,James  Agmoedi,James Agmoedi
4146,David  Burhans,David Borhans
4148,Johannes Du Mont,Johannes du Mont
4149,Jacob  Tornaar,Jacobus Tornaar
4151,Jeremiah Vander Marcken,Jeremiah van der Merken
4155,Thomas  Nottingham,Thomas Nottingham
4160,Thomas Jansz Jr,Thomas Jansz jr
4166,William  Vredenburgh,William Vreedenburg
4168,Evert Wynkoop Jr,Evert Wynkoop jr
4172,Johannes  Thomisz,Johannes Thomisz
4180,Jane  Heromans,Jan Heermans
4181,Unnamed Negro Mon,Unnamed Negro man
4185,Arie  Tack,Arie Tak
4186,Gisbert  Seeren,Gisbert Seeren
4189,William  Roose,William Rees
4191,Tobias Van Brown,Tobias van Bueren
4193,Abraham Van Wagening,Abraham van Wagening
4199,Andries  Decker,Andries Dekker
4201,Johannes Gonsalus Tack,Johannes Consalis duk
4202,Isaac Du Bois,Isaac du Bois
4203,James  Schmidt,James Smit
4204,Dirk  Schoenmaker,Dirk Schoonmaker
4211,Jurian  Armstreng,Jurian Armstreng
4214,Isaac Van Aken,Isaac Van Aaken
4215,Michael  Cornis,Michael Krans
4222,Jacob  Schoenmaker,Jacobus Schoonmaker
4227,Robert  Seerer,Robert Seerer
4232,Andries  Konterman,Andries Konterman
4234,Johannes Frederik Cleyn,Johannes Frederik Kleyn
4238,William  Ridsyll,William Ridsyll
4240,Abraham Van Steenbergen Jr,Abraham van Steenbergen jr
4244,Petrus  Gomaar,Petrus Gomaar
4245,Jacob Van Vredenburgh,Jacobus van Vredenburg
4248,Zachariah  Bekker,Zachariah Bakker
4249,Abraham  Pearson,Abraham Peersen
4250,Samuel  Wells,Samuel Wels
4251,Jane Pieterse Gernenryk,John Pieter Gernenryk
4252,Hendrick  Bresser,Hendrick Bresser
4253,Rotscher Bleimis Plembits,Rotscher Bleimis Plembits
4254,Samuel  Samson,Samuel Samson
4258,Jacob  Keeter,Jacob Keeter
4260,Johannes Maks Velten,Johannes Maks Velten
4262,Jacob Van Wagening,Jacob van Wageningen
4266,Isaac  Ysselsteen,Ysaak Yselsteyn
4267,Benjamin  Maston,Benjamin Masten
4270,Samuel  Schoonmaacker,Samuel Schoonmaaker
4271,Antoine  Westbroeck,Antoine Wessebroek
4272,Abraham  Westfael,Abraham Westval
4273,Nicholas Westval Jr,Nicholas Westval jr
4274,Henrich  Schonhoven,Henrich Schonhoven
4276,George  Westfael,Girge Westval
4278,Jacob  Rosekrans,Jacobus Rosekrans
4280,Leur  Kuikendal,Leur Kuikendal
4281,William  Ditsoort,William Ditsoort
4282,William  Mayer,William Moor
4283,Cornelius Van Kuikendal,Cornelius van Kuikendal
4284,Benjamin  Decker,Benjamin Dekker
4285,Samuel  Holmes,Samuel Hooms
4289,Arnold  Veel,Arnold Phile
4291,Abraham  Burhans,Abraham Burhans
4292,Petrus  Veel,Petrus Viele
4296,Thomas  Grau,Thomas Kree
4297,Harman  Reiners,Harman Reiners
4298,Michael Van Cleeck,Michael van Kleek
4302,Thomas  Gaasbeeck,Thomas Gaasbek
4311,Jacob  Oostrander,Jacob Ostrander
4313,Isaac Van Wagening,Ysaak van Wageningen
4316,Abraham De Lameeter Jr,Abraham de Lameeter jr
4318,Ignatius Du Mon,Ignatius du Mon
4320,Laurence  Aalsdorff,Laurens Aalsdorff
4323,Johannes  Thomassz,Johannes Thomassz
4324,Andries  Schouten,Andries Schouten
4326,Isaac  Woel,Ysaak Wiele
4328,Johannes  Wytman,Johannes du Mon
4330,Gisbert  Westfael,Gisbert Westvaal
4332,Cornelius  Elmendorff,Cornelius Elmendorff
4335,William Van Vredenburgh,William van Vreedenburg
4336,Frederick  Davids,Frederick Davids
4337,Jane Van Aken,Jan van Aaken
4338,William  Hitskots,William Hitskots
4341,Boudewyn  Leconte,Boudewyn le Conte
4343,Johannes Van Leeuwen,Johannes van Leuven
4345,Petrus  Decker,Petrus Dekker
4347,Moses Du Puet,Moses de Put
4349,Emmanuel  Gonsalis,Emmanuel Consales
4350,Jane  Helman,Jan Helman
4352,Peter  Kortrecht,Peter Kortrecht
4354,Richard  Kittel,Richard Ketel
4355,Johannes  Horenbeeck,Johannes Hoorenbek
4356,Barent  Mollen,Barent Mollin
4360,William  Rosekrans,William Roosekrans
4363,Andries Van Leeuwen,Andries van Leeuwen
4366,Simon Van Wagening,Simon van Wagening
4369,Johannes  Duboi,Johannes du Bois
4370,Jacob  Ysselsteen,Jacob Yselsteyn
4372,Geertruy  Elmendorff,Geert Elmendorff
4375,Hendrick  Dubois,Hendrick Dubois
4376,Peter Vander Leeuwen,Peter van der Lyn
4377,Antoine Chrispel Jr,Antoine Chrispel jr
4381,Jane  Scott,Jan Sekket
4385,Hendrick  Elysse,Hendrick Elles
4387,Jane Pieterse Oosterwout,Jan Pieters Oosterhout
4389,Jacob  Cleyn,Jacob Kleyn
4390,James  Agmoedi,James Ogmoetty
4392,Jane  Been,John Bennewa
4393,Daniel  Windviel,Daniel Windviel
4395,William  Hilskok,William Hilskok
4396,William  Kool,William Cool
4398,Peter  Kuikendal,Peter Kuikendal
4399,Geertruy  Brinck,Geert Brink
4400,Johannes  Redier,Johannes Redier
4401,Isaac  Jansen,Isaac Janse
4402,Arie  Kortrecht,Arie Kortrecht
4403,Harman Van Garton,Harman van Garden
4404,Johannes  Westfael,Johannes Westval
4405,Salamo Davids Jr,Salamo Davids jr
4406,Ebbert  Horenbeeck,Ebbert Hoorenbek
4408,Cornelius Van Aken,Cornelius van Aken
4409,Jacob  Westfael,Jacob Westval
4410,William  Coddebeck,William Coettebek
4411,Cornelius  Crom,Cornelius Krom
4413,Mattheus  Markel,Mattheus Merkel
4416,Godfried  Welleven,Godfried Wolvin
4417,Christofel  Wanboom,Christofel Wanbome
4429,Salamo  Terwilligen,Salamo Terwilge
4430,Wessel  Broodheed,Wessel Bradet
4433,Samuel  Mattys,Samuel Mettes
4437,Nathan Du Bois,Nathan du Bois
4443,Martin  Hoffman,Martin Hofman
4448,Johannes  Tham,Johannes Tham
4452,Antoine Van Bundschooten,Antoine van Buntschooten
4461,Jane  Eduwart,Jan Edwaart
4462,Daniel  Schoenmaker,Daniel Schoonmaker
4464,Gisbert  Cerils,Gisbert Cerils
4465,Jacob  Ryckman,Jacobus Rykman
4467,Hendrick Van Steenberg,Hendrick van Steenbergen
4469,George  Trompoor,George Drimber
4470,Abraham  Konstapel,Abraham Konstapel
4475,Johannes  Gonsalis,Johannes Consalis
4477,Jane  Maston,Jan Masten
4480,Abraham  Pearson,Abraham Paarsen
4488,Cornelius  Aersen,Cornelius Aarse
4490,Jacob  Keeter,Jacob Keder
4493,Abraham  Swartwout,Abraham Swartwout
4494,Johannes Du Lameetere,Johannes de la Meter
4501,Jacob  Horenbeeck,Jacobus Hoornbeek
4506,Jane  Helman,Jan Hilman
4507,Bartholomeus  Nixon,Bartholomeus Naksen
4509,Jonathan Du Bois,Jonathan du Bois
4510,Wessel Jacobsz Ten Broecq,Wessel Jacobsz ten Broek
4511,William  Roose,William Ries
4512,Arend  Vielen,Arend Vielen
4513,Frederick  Cleyn,Frederick Kleyn
4515,Edward  Robbertsz,Edward Robbertsz
4516,Isaac  Konig,Ysaak Koning
4520,Abraham  Burhans,Abraham Borhans
4523,Aard  Mot,Aard Middag
4524,Petrus Van Garton,Petrus van Garde
4525,Dirk  Westbroeck,Dirk Wessebroek
4526,Cornelius  Westbroeck,Cornelius Wessebroek
4528,Gisbert Van Campen,Gisbert van Kampen
4532,Gradus Van Inwegen,Gradus van Ninwegen
4534,Johannes  Mot,Johannes Middag
4535,Jacob  Westfael,Jacob Westphal
4537,Johannes  Eltingh,Johannes Elting
4538,James  Algert,James Algert
4545,Josiah  Eltingh,Josiah Elting
4546,David Du Lameetere,David de la Meter
4547,Jacob Du Bois,Jacobus du Pue
4548,Jane  Schoenmaker,Jan Schoonmaker
4554,Conrad  Elmendorff,Conrad Elmendorf
4555,Dirk  Jansen,Dirk Jansen
4556,Johannes  Thomisz,Johannes Thomes
4557,Aard Van Wagening Jr,Aard van Wagening jr
4561,Andries  Keermel,Andries Keermel
4562,Cornelius  Vielen,Cornelius Vielen
4565,Laurence  Aalsdorff,Laurens Alsdorf
4568,Cornelius  Pearson,Cornelius Paarsen
4573,Zander  Enniss,Zander Ennes
4575,Isaac Van Campen,Isaac van Kampen
4581,Johannes  Verree,Johannes Wever
4585,Samuel  Nyts,Samuel Neits
4594,Johannes  Frere,Jonas Freer
4596,Abraham  Oosterwout,Abraham Oosterhout
4597,Benjamin Van Keuren,Benjamin van Keuren
4600,Abraham Du Lameetere,Abraham de Lameeter
4602,Johannes Du Graef,Johannes de Graaf
4603,Henrich  Oostrander,Henrich Ostrander
4607,Daniel  Hennion,Daniel Henneyon
4608,Wessel  Bredeth,Wessel Bredeth
4614,Jane Du Bois,Jan du Bois
4616,Johannes  Velten,Johannes Velten
4630,Henrich Du Bois,Henrich du Bois
4631,William  Rosekrans,William Rosekrans
4634,Jane  Eejn,Jan Een
4638,Isaac  Tack,Ysaak Tak
4645,Nathan Du Bois,Nathan de Bois
4648,Richard  Lonsberg,Richard Lonsberg
4651,Arie Van Etten,Arie Van Etten
4653,Isaac  Vredenburgh,Isaac Vreedenburg
4655,Isaac  Ysselsteen,Isaac Yselsteyn
4657,Henrich  Kortrecht,Henrich Kortrecht
4660,Harmanus  Rosekrans,Harme Rosekrans
4662,Jane Van Vlied Jr,Jan van Vlied jr
4669,Jacob Van Etten,Jacob van Nette
4670,William  Kortrecht,William Kortrecht
4671,Harmanus Van Garton,Harme van Garde
4673,Abel  Westfael,Abel Westphal
4675,Hugh  Puy,Hugh Pue
4676,Dirk  Koeck,Dirk Quik
4678,Gisbert Van Gerden,Gisbert van Garde
4686,Richard  Hussei,Richard Wes
4687,Ignatius Du Mont,Ignatius de Mont
4688,Henrich  Steenberg,Henrich Steenbergen
4690,Francis  Heyndryck,Francois Hendrik
4691,James  Agmoedi,James Agmoedy
4693,Richard  Keeter,Richard Keeter
4695,Geertruy  Frere,Geert Freer
4699,Mattheus  Aaliger,Mattheus Aaliger
4702,Robert  Puet,Robert Bettey
4704,Ebbert  Horenbeeck,Ebbert Hoorenbeek
4706,Lowi Meyer Inening,Le Meyer Inening
4709,Richard  Davenport,Richard Deffenpoort
4710,Benjamin  Rotscher,Benjamin Rotscher
4712,Jane Pieterse Oosterwout,Jan Pieterse Oosterhout
4713,Gisbert  Decker,Gisbert Dekker
4716,Arie Oosterhout Jr,Arie Oosterhout jr
4717,Adam  Kool,Adam Kool
4718,Hendrick  Juts,Hendrick Juts
4721,Thomas  Zeddewiek,Thomas Zeddewiek
4722,Henrich  Frolich,Henrich Frolich
4723,Johannes  Teerpenning,Johannes Teerpenning
4724,Abraham  Dio,Abraham Duo
4727,Abraham  Salsberg,Abraham Salsberg
4732,Bastian  Drever,Bastian Trever
4733,Frederick  Berger,Frederick Berger
4734,Adam  Scheever,Adam Schever
4735,Edward  Sluyter,Edward Sluiter
4736,Jacob Van Etten,Jacobus van Nette
4737,Daniel  Broodheed,Daniel Braedhaed
4741,Thomas  Magon,Thomas Magon
4743,Geurt Van Tice,Geurt van Deuse
4744,Frederick  Davis,Frederick Davis
4747,Henrich  Elysse,Henrich Elles
4750,Petrus Vander Broecq,Petrus van der Burg
4754,Adrian Van Vleet,Adriaan Van Vlied
4758,Jane  Hap,Jan Pier
4759,Frederick  Stryk,Frederick Stryk
4768,Teunis Van Vleet,Teunis van Vliet
4771,Jacob Aardsz Van Wagening,Jacob Aardsz Van Wageningen
4773,Johannes  Cornis,Johannes Krans
4775,Gisbert  Scherel,Gisbert Scherel
4778,Adam  Oostrander,Adam Ostrander
4780,Jane  Maris,Jan Maris
4782,Jane Van Benthuysen,Jan van Benthuysen
4783,Isaac  Kipp,Ysaak Kip
4784,Moses  Jumans,Moses Jumans
4789,Isaac Du Lameetere,Isaac de Lameeter
4791,Teunis P Oosterwout,Teunis P. Oosterhout
4793,Johannes De Hooges Van Etten,Johannes de Hooges van Etten
4797,Thomas Van Gaasbeeck,Thomas van Gaasbeek
4798,Martin  Hamm,Martin Ham
4799,Johannes  Thomisz,Johannes Thomasz
4800,Hendrick  Roose,Hendrick Roosa
4808,Johannes Van Garton,Johannes van Garde
4809,Johannes  Redier,Johannes Ridier
4811,Antoine  Benschooten,Antoine Benschoten
4818,Abraham  Kortrecht,Abraham Kortrecht
4820,Alexander Van Winkele,Alexander van Winkel
4821,George  Westfael,George Westphal
4822,Bruynis  Davids,Parens Davids
4827,Gerard Van Inwegen,Gerard van Ninwegen
4829,William  Coddebeck,William Kottebek
4830,Hendrick Vander Marcken,Hendrick van der Merken
4831,Benjamin  Davids,Benjamin Davids
4832,Richard  Keuren,Richard Krien
4833,Cornelius Van Campen,Cornelius van Kampen
4834,Jane  Kankery,Jan Kankery
4843,Jacob  Mol,Jacob Muyl
4844,Petrus  Tappen,Petrus Tappen
4850,Conrad Elmendorf Jr,Conrad Elmendorf jr
4851,Charles  Denniston,Charles Denniston
4853,Robert  Weler,Robert Wieler
4854,Cornelius  Pearson,Cornelius Persen
4855,Meinard  Schut,Meinert Schot
4860,Edward  Chaire,Edward Sherri
4863,Jacob  Bogert,Jacob Bogerd
4864,William  Waert,William Waard
4866,Jane  Decker,Jan Wittiker
4869,Frederick  Keeter,Frederick Keeter
4870,Edward Wittiker Jr,Edward Wittiker jr
4874,Jane  Salsberg,Jan Salsberg
4881,Henrich  Oostrander,Henrich Oostrander
4883,Jane  Eduwart,Jan Edeward
4884,Abraham  Konstapel,Abraham Constapel
4892,Jacob  Sikkener,Jacob Sikkener
4895,Geurt Hendrikz Van Tysen,Geurt Hendrikz van Deusen
4896,William  Decker,William Wittaker
4900,Isaac  Konig,Isaac Koning
4906,Jane  Bredeth,Jan Brodeth
4908,Isaac  Tack,Isaac Tak
4910,Johannes  Sylant,Johannes Suyland
4913,Edward  Robeson,Edward Robeson
4914,Mattheus  Lefebre,Mattheus Lefeeber
4919,Jane Deffenpoort Jr,Jan Deffenpoort jr
4921,Johannes  Vleet,Johannes Velde
4925,Ignatius Du Mon,Ignatius Dumon
4926,Isaac  Frere,Isaac Freer
4928,Moses Du Joy,Moses Dijo
4929,Edward  Wit,Edward Wood
4930,Gisbert  Crom,Gisbert Krom
4931,Cornelius  Neukirk,Cornelius Nieukerk
4934,James  Scott,James Scot
4937,Wessel  Bredeth,Wessel Bradeth
4942,Johannes Stoffel Tammes,Johannes Stoffel Thomes
4944,Simon Van Wagener,Simon van Wagenen
4946,Petrus  Terwilligen,Petrus Terwilge
4949,Thomas  Makoum,Thomas Makoum
4950,Dirk De Wit Jr,Dirk de Wit jr
4955,Abraham  Oosterwout,Abraham Osterhout
4958,Jacob Van Vreendenborg,Jacobus van Vreendenburg
4960,Johannes Van Benthuysen,Johannes van Benthuysen
4961,James  Geerner,James Geerner
4962,Samuel  Hallenbeck,Samuel Halenbeek
4964,Henrich  Sleght,Henrich Slegt
4966,Alezander  Enniss,Alezander Ennes
4968,Boudewyn Vander Lippe,Boudewyn vander Lippe
4970,Andries  Scharp,Andries Scherp
4972,Johannes Du Duitscher,Johannes de Duytscher
4973,Isaac Van Vredenburgh,Isaac van Vreedenburg
4979,Jane  Helman,John Hilman
4982,Johannes  Terwilligen,Johannes Terwilge
4984,Simon Le Febure,Simon Le Feber
4986,Robert  Heyns,Robert Hannes
4990,Henrich  Roose,Henrich Rosa
4992,Geertruy Aarse Van Wagener,Geert Aarse van Wagenen
4993,Paulus  Peele,Paulus Peele
4994,Johannes  Steenberg,Johannes Steenbergen
4997,Jane Chrispel Jr,Jan Chrispel jr
5000,Johannes  Wytman,Johannes de Mon
5001,Samuel  Wittikar,Samuel Wittaker
5005,Heiman  Roose,Heiman Roosa
5007,Jane Heromans Jr,Jan Heermans jr
5008,Thomas  Zeddewiek,Thomas Sedwik
5009,Petrus  Ryckman,Petrus Rykman
5010,David Du Duitscher,David de Duytscher
5013,Abraham Du Joy,Abraham Dijo
5017,Johannes  Oostrander,Johannes Oostrander
5018,Tobias Van Steenberg,Tobias van Steenbergen
5019,William  Mayer,William Meyer
5021,Mattheus  Thompson,Mattheus Tampson
5027,Peter Du Mon,Peter de Mon
5031,Antoine  Hoffman,Antoine Hofman
5034,Jacob  Westfael,Jacobus Westvaal
5035,Isaac  Lefebre,Isaac Lefeeber
5037,James  Samson,James Simson
5041,Hans  Jr,Hans Jury
5046,Hendrick Van Keuren,Hendrick van Keuren
5048,Henrich  Elysse,Henrich Ellis
5049,Peter  Henrich,Peter Henrich
5052,Mattheus  Ernest,Mattheus Ernst
5057,Johannes  Lasse,Johannes Luewes
5059,Joseph Du Boys,Joseph du Bis
5062,Johannes  Rugert,Johannes Rugert
5064,Johannes  Simon,Johannes Simon
5065,Jane  Lusk,Jan Lusk
5070,Abraham  Roose,Abraham Roosa
5073,Johannes  Keeter,Johannes Keter
5074,Abraham Du Lameetere,Abraham de la Meeter
5078,Johannes Van Wagening,Johannes van Wageningen
5086,Cornelius  Pearson,Cornelius Peersen
5088,David  Burhans,David Burhans
5091,Joachim Van Valkenburg,Joachim van Falkenburg
5094,Petrus Van Den Broecq,Petrus van den Burg
5096,Teunis Oosterhout Jr,Teunis Oosterhout jr
5098,Jacob  Keller,Jacob Keller
5100,Jurian  Tappen,Jurian Tappen
5103,Gerard  Hardenbroek,Gerard Hardenberg
5106,Isaac  Post,Isaac Post
5107,Leonard  Hardenbroek,Leonard Hardenberg
5114,Johannes  Hammel,Johannes Hommel
5118,Kryn Oosterhout Jr,Kryn Oosterhout jr
5121,Moses  Jurk,Moses Jurk
5123,Frederick  Zipperli,Frederick Zipperli
5125,Jacob  Hardenbroek,Jacob Hardenberg
5132,Hugo Hugese Frere,Hugo Hugese Freer
5133,Antoine  Schuyler,Antoine Schuiler
5136,Boudewyn Vander Lippe,Boudewyn van der Lip
5137,Jacob  Sluyter,Jacob Sluyter
5139,Johannes William Mayer,Johannes Willem Meyer
5140,Jane  Decker,Jan Wittker
5141,James  Schut,James Schut
5142,Cornelius Nieuwkerk Jr,Cornelius Nieuwkerk jr
5143,Daniel  Whitaker,Daniel Wittiker
5145,G Wilhelmus Mancius,G. Wilhelmus Mancius
5148,Philip  Hoef,Philip Hof
5149,Barent  Markel,Barent Merkel
5153,Abraham Van Steenberg,Abraham van Steenberg
5157,Jacob Du Joy,Jacobus Dijo
5158,Thomas  Bosch,Thomas Bosch
5166,Alexander  Enniss,Alexander Ennes
5171,Mattheus Blansjan Jr,Mattheus Blansjan jr
5173,David  Ekkert,David Ekkert
5174,Francis  Henrich,Francois Henrich
5175,William  Soevelt,William Zuvelt
5176,Simon Jacobus Van Wagener,Simon Jacobse van Wagenen
5180,Hendrick Du Wit,Hendrick de Wit
5186,Peter Du Mon,Peter du Mon
5191,Zachariah Hofman Jr,Zachariah Hofman jr
5192,Isaac  Walron,Isaac Walron
5196,Jacob  Mol,Jacob Mouwel
5200,Harman  Knikkerbakker,Harman Knikkerbakker
5201,Wilhelm  Low,Wilhelm Louw
5206,Cornelius  Elmendorff,Cornelius Elmendorf
5209,Henrich  Peeringer,Henrich Berringer
5211,Frederick  Peeringer,Frederick Berringer
5216,Jeronimus  Rapelje,Jeronimus Rappelje
5221,Gisbert Krom Jr,Gisbert Krom jr
5222,Velter  Schmidt,Velter Smit
5223,James  Sinsom,James Sinsom
5225,Paulus  Paelingh,Paulus Peeling
5227,Zachariah  Bekker,Zachariah Bekker
5229,William  Decker,William Wittiker
5238,Petrus  Smedes,Petrus Smeedes
5239,William  Elswaard,William Elswaard
5241,Martin  Schneider,Martin Schneider
5250,Bernardus  Gantsch,Bernhard Gantsch
5253,Andries  Oliver,Andries Oliver
5258,Nicholas Keeter Jr,Nicholas Keeter jr
5259,Abraham  Claerwater,Abraham Klaarwater
5268,Teunis Van Benschooten,Teunis van Benschoten
5269,Benjamin  Sleght,Benjamin Slegt
5272,Edward  Sluyter,Edward Sluyter
5277,Rotscher  Bleimis,Rotscher Bleimis
5278,Daniel  Windviel,Daniel Windfiel
5279,Henrich Du Bois,Henrich Dubois
5286,Hendrick  Oostrander,Hendrick Ostrander
5294,Philip Du Mon,Philip de Mon
5295,Harman  Rosekrans,Harman Rosekrans
5303,Daniel  Whitaker,Daniel Wittaker
5305,Jacob Van Wageningen Jr,Jacob van Wageningen jr
5310,Henrich Schever Jr,Henrich Schever jr
5311,Jacob  Peeringer,Jacob Berringer
5313,David Du Duitscher,David de Duitscher
5314,Benjamin  Vredenburgh,Benjamin Fredenburg
5315,Adam  Meuwese,Adam Mees
5316,Hue  Flanninger,Hue Flanninger
5317,Jacob  Bevier,Jacobus Bevier
5318,Melcher  Keeter,Melcher Keter
5319,Johannes  Oostrander,Johannes Ostrander
5321,Geertruy Van Wagener,Geert van Wagenen
5325,Jane  Laar,Jan Laroy
5326,Moses  York,Moses Jork
5327,Robert  Heyns,Robert Hennes
5328,Moses  Jumer,Moses Jumer
5330,Johannes Du Graef,Johannes de Graav
5338,Edward  Wittikar,Edward Wittaker
5339,Isaac Du Bois,Isaac Dubois
5340,Francis  Mektermoed,Francois Mektermoed
5341,Engelbertus  Waldorf,Engelbertus Waldorf
5342,Jacob Van Vredenburgh,Jacobus van Fredenburg
5343,Augustinus  Keeter,Augustinus Keter
5345,Petrus  Oosterwout,Petrus Oosterhout
5347,Meinard  Meinnertse,Meinert Meinnertse
5350,William  Oosterwout,William Osterhout
5351,Jacob  Hardenbroek,Jacob Herdenberg
5357,Jane  Broodheed,John Bradheat
5358,Henrich  Wytman,Henrich Weidman
5361,Lodewick  Paelingh,Lodewick Plank
5362,Nicholas  Keyser,Nicholas Keyser
5364,Paulus  Ploeg,Paulus Ploeg
5369,Robert  Sparg,Robert Sparg
5370,Johannes William Brown,Johannes Willem Bruyn
5371,Johannes William Mayer,Johannes Wellem Meyer
5373,Pouiver  Hesil,Pouiver Hesil
5376,Peter  Hoffman,Peter Hofman
5377,Conrad  Pulver,Conrad Pulver
5378,Henrich  Kinni,Henrich Coen
5379,Jacob  Hoorbeek,Jacobus Hoorbeek
5381,Jacob  Oostrander,Jacobus Ostrander
5383,Negro Of Johannes Wynkoop,Negro of Johannes Wynkoop
5384,Jane  Jordaan,Jan Jordaan
5386,Abraham  Salsberg,Abraham Salsburg
5387,Mattheus  Lefebre,Mattheus le Feber
5391,Henrich  Frolich,Henrich Vrolich
5392,Johannes  Trompoor,Johannes Tromboor
5393,Hugo Hugense Frere,Hugo Hugense Freer
5396,Jane Chrispen Jr,Jan Chrispen jr
5397,Christofel  David,Christofel David
5398,Abraham Du Lameetere,Abraham de Lameter
5399,Abraham  Roose,Abraham Rosa
5400,Jacob  Keeter,Jacob Keter
5401,Cornelius Van Brown,Cornelius van Buren
5406,Henrich Du Wit,Henrich de Wit
5407,Solomon  Terwilligen,Salomon Terwilge
5408,Meinard Van Den Boogaard,Meinert van den Bogard
5410,Johannes  Oosterwout,Johannes Osterhout
5411,Arie  Oosterwout,Arie Osterhout
5412,Teunis  Oosterwout,Teunis Osterhout
5416,Gideon Van Aken,Gideon van Aaken
5422,Jacob  Ysselsteen,Jacob Iselsteyn
5423,Mattheus  Neukirk,Mattheus Nieuwkerk
5424,Gregorius Wilhelmus Mancius,Georgius Wilhelmus Mancius
5426,Emmerich  Schryver,Emmerich Schryver
5427,Frederick  Scheever,Frederick Schever
5430,Simon Kool Jr,Simon Kool jr
5433,Barent  Hussei,Barent Hoes
5434,Arnold  Veel,Arnold Viele
5435,Jane Van Aken,Jan Van Aken
5437,George  Binnet,George Binnet
5438,Johannes Maste Jr,Johannes Maste jr
5440,Jacob Rutsz Jr,Jacob Rutse jr
5442,Hexekiah  Wynkoop,Hexekiah Wynkoop
5443,Valentyn  Smith,Valentyn Schmid
5445,Thomas  Keeter,Thomas Keter
5449,Mattheus  Allegar,Mattheus Algar
5451,Antoine  Schuyler,Antoine Schuyler
5454,Jurg Adam Soevelt,Jurg Adam Zuvelt
5456,Isaac  Vredenburgh,Isaac Vreednburg
5460,Godfried  Giesselbrecht,Godfried Giesselbrecht
5461,Conrad  Wyngaard,Conrad Wyngaard
5464,Timotius Van Steenberg,Timotius van Steenbergen
5466,Philip  Heromans,Philip Heermans
5468,Leonard  Hardenbroek,Leonard Herdenberg
5469,Abraham  Haasbrouck,Abraham Hasebroek
5472,Petrus  Ryckman,Petrus Reikman
5477,Jeremiah Du Bois,Jeremiah de Bois
5478,Teunis Van Buntschoten,Teunis van Buntschoten
5480,Tobias  Wynkoop,Tobias Wynkoop
5490,Jane  Kendel,John Kendel
5491,Samuel Bevier Jr,Samuel Bevier jr
5493,Mattheus Blanchan Jr,Mattheus Blanchan jr
5494,Jane Van Deusen Jr,Jan van Deusen jr
5495,Epharim Du Bois,Ephraim Dubois
5496,Jacob Van Etten,Jacobus van Oetten
5500,Johannes Burhans Jr,Johannes Burhans jr
5501,Jane Leg Jr,John Leg jr
5506,Peter Du Mon,Peter Dumon
